site_no, average, median, standard_deviation
6638090,-0.19141579,-0.0131071,0.851669265
6635000,-16.37174003,-5.014912909,32.40629645
6634620,-3.822925132,-0.572831398,8.920869253
6634060,-1.585876625,-1.585876625,2.243231574
6632400,0.105933627,0.529440823,1.513651976
6630465,0.62218033,0.79937916,0.380651921
6630000,-23.98869421,-10.74849966,45.81459118
6625000,-2.120804482,0.397269239,8.837943651
6623800,-0.249224374,0.551263281,2.054523932
6622700,-0.733055121,0.520812204,4.193929969
6620000,-51.41609796,-19.04323658,66.42759725
6614800,-23.76493778,-13.41659814,34.50555538
6610732,0.066082321,0.043017115,0.198239218
6610000,-1.3881788,-1.109705142,1.023265325
6609500,-1.375687306,-0.821584186,2.22189077
6608500,-4.159165728,-2.000294128,5.037004666
6607500,-0.283356481,-0.244137862,0.817562174
6607200,-2.79226086,-0.763287237,7.072613415
6606600,-0.106693839,-0.163946266,0.684210004
6605850,0.083002666,0.184035356,0.63777647
6605000,-0.814379328,0.364413027,3.117608304
6604440,-1.148392677,-0.66282518,2.473829611
6602400,-1.624196901,-0.338864043,3.835210006
6602020,-7.243510843,-1.96539914,11.8878517
6601200,-1.525911384,-0.985015625,1.475647973
6601000,-2.952560932,-1.68593949,4.113025318
6600900,-1.58734195,-0.741264422,2.49974501
6600500,-1.894390573,-0.84490975,2.925383007
6600100,-47.59787778,-0.480609992,222.4735373
6599900,-9.88768846,-2.264089419,15.25096944
6486000,-1.418860312,-1.054192927,1.381138091
6485950,0.513058324,0.513058324,0.22879226
6485910,0.522024193,0.522024193,0.245473936
6485500,-0.296810235,-0.27694631,0.745272793
6483950,0.4176941,0.4176941,0.222592108
6483500,-0.151628289,0.074065339,1.071926697
6483290,-0.084786954,-0.030580196,0.543048827
6482610,-0.074270647,0.025146066,0.771938308
6482020,-0.694067159,-0.430087918,1.236367213
6482000,-28.81283307,-13.8333884,45.67125323
6481500,-0.083208704,0.122763822,0.883095586
6481480,-15.88857267,-1.616097958,39.24227287
6481000,-0.934295406,-0.625806615,1.252886296
6480650,-1.083862942,-1.083862942,1.186639748
6480000,-1.177327165,-0.696394474,2.14923958
6479770,-2.509945933,-0.606290433,4.632016807
6479525,-9.226865825,-0.847763786,27.04044477
6479500,-74.4094562,-0.630048205,295.6249011
6479438,-1.691076758,-0.391016243,4.082731021
6479215,-0.901764217,-0.301517525,1.864608479
6479010,-4.41638654,-0.811467926,8.808295503
6478690,-6.522954712,0.052315726,19.58663097
6478600,-21.09419498,-3.598355003,41.34138161
6478513,-4.078341767,-1.549137449,8.266279644
6478500,-22.80030164,-2.5260966,55.37523623
6478000,-23.0787545,-22.12856816,20.14137488
6477500,-69.2141509,-0.176975238,314.538815
6477000,-19.84942698,-2.534761639,39.22621504
6476000,-11.03502724,-3.564103978,22.06601615
6475000,-10.7140365,-3.92156436,14.79548841
6473000,-5.450261902,-1.923710056,14.20858667
6472000,-3.276741739,-1.940891704,4.462416449
6471800,-1204.200468,-141.9812752,2202.662639
6471500,-43.32890022,-0.371980541,198.0442891
6471200,-6.801087455,-0.293291182,27.10573064
6471000,-2.40767885,-0.225762933,6.708376362
6470878,-1.257528117,-0.100481727,3.463691826
6470800,-3.017787426,-0.089240635,6.56560878
6470500,-1.19279209,-0.236593067,3.501538044
6470000,-7.997881628,-0.852362501,18.15340318
6469400,-0.923525875,-0.31579115,1.830688818
6468250,-1.961464051,-0.260938896,4.41595176
6468170,-1.184133125,-0.140201898,3.488420369
6466500,-14.06311092,-2.347255355,30.43447733
6466400,-13.85164132,-3.436049321,21.66627179
6465700,-78.49139407,-44.71173139,89.49587292
6465500,-4.294957447,-2.657946126,3.215108386
6464500,-0.993920818,-0.849939997,1.181304043
6464100,-1.10906158,-0.748423659,1.339308884
6463720,-9.219956134,-9.945295449,6.901646416
6463670,-16.73002405,-16.73002405,5.650601
6463500,-29.07704559,-5.627509801,55.91750483
6461500,-14.47729636,-9.823164818,16.18191121
6453600,-1.517146859,-0.403850895,2.952065451
6452320,-57.24908591,-1.422210617,127.6289409
6452000,-0.425603152,-0.213291794,0.76441313
6450500,-4.252522798,-1.531231537,5.086317805
6449500,-17.57231965,-13.32186821,21.80637145
6449100,-16.17559617,-4.321596254,31.21026532
6449000,-5.123641641,-2.402666759,6.539117208
6448000,-12.29814007,-9.551549449,10.57621377
6447500,-3.800769942,-2.004912536,4.968356099
6447450,-0.37739776,-0.422475978,0.274522052
6447230,-0.171024552,-0.180415307,0.226124227
6447000,-0.244798056,-0.178773532,0.252420054
6446700,-4.151177333,-2.67642542,5.287694233
6446500,-0.183647343,-0.125036638,0.18837967
6446000,-1.149050942,-0.71874459,1.428279021
6445685,-1.13676421,-0.747085534,1.385451133
6441500,-4.989885777,-0.242668465,18.92426109
6440200,-0.314872707,0.193404353,1.570609005
6438500,-3.141419732,-0.327990519,7.117701699
6438000,-18.46172636,-1.252525934,56.83687537
6437020,-2.040486174,-0.445414857,4.126033352
6437000,-21.3258909,-1.81310912,45.62919815
6436198,-1.252915875,-0.035044292,3.241643558
6436190,-1.067998903,0.032092474,3.20675807
6436180,-1.37172618,-0.042417617,3.357367005
6436165,-9.805061632,0.055132612,33.25577706
6436000,-3636.758227,-6.485434422,11839.2489
6433000,-73.40602064,-10.12504336,200.4736771
6431500,-146.8015596,-10.17809361,328.7309614
6430850,-602.5750952,-25.64482473,1981.551683
6430800,-8.502226162,-0.337683536,19.93641282
6430770,-213.5174985,-36.91249223,425.566735
6430532,-37.70817836,-7.683357863,86.37918974
6430500,-582.9172732,-38.3417322,1589.604642
6429905,-2177.159016,-296.8286911,4994.438986
6429500,-1259.782584,-167.5093454,2654.008167
6428500,-12.13145811,-0.312947971,43.1833068
6426500,-1.086555351,-0.2673266,3.181404359
6426160,-0.976145628,-0.253982362,1.902596791
6426130,-16.06684119,0.035243163,61.45487027
6425720,-97.58995541,-15.07807227,173.5328611
6424000,-2.947546806,-0.672378821,7.564288186
6423500,-1.619030612,-0.229394375,4.250844779
6422500,-4.585724047,-0.168046387,11.70567683
6421500,-7.95948694,-0.919023414,15.06358651
6418900,-12.27214423,-2.716969993,20.19141906
