site_no, average,dec_lat_va,dec_long_va
6904010,-2.599637956,40.6925174,-92.7724179
7263295,0.365320728,34.8761111,-92.7744444
7362100,0.234059612,33.37527778,-92.7766667
6905500,-0.126614718,39.53994444,-92.79075
5344500,-0.771736284,44.74580095,-92.8002026
5341550,-0.372760086,45.05607806,-92.8040963
5344490,-0.701380706,44.74913428,-92.8046473
8013500,0.36663022,30.6404757,-92.8140368
5331580,-0.841228694,44.7458333,-92.8477778
6906500,-1.142008301,39.2222512,-92.848798
6923950,-4.957814994,37.93694444,-92.8513611
5451700,-4.362777759,42.0088776,-92.852421
5457505,0.20325038,43.2834722,-92.8525
6923500,-10.04583541,37.7171472,-92.8575722
5488500,-0.915988269,41.28139069,-92.861504
5336700,0.201306084,46.1055048,-92.8640899
7260673,0.103598217,35.3247222,-92.8730556
7359002,-0.075764036,34.4261111,-92.8908333
6903900,-245.2624709,40.82187224,-92.8912543
8014500,0.20940664,30.69875,-92.8931944
6923940,0.019624182,37.8633333,-92.8980556
7054080,0.042876885,36.77963889,-92.9072778
5451500,-0.121778605,42.06582096,-92.9076997
5489000,-0.117451477,41.2190021,-92.9085332
5355092,-0.046801748,44.5169722,-92.9120278
8015500,0.288955357,30.50255556,-92.9154167
6923250,-0.142911676,37.6842067,-92.9243495
5460400,0.358353592,43.00538889,-92.9255833
7055875,0.294378284,35.7972222,-92.9288889
5338500,0.211297021,45.84162199,-92.9335412
7362587,0.314516799,34.7975,-92.9338889
6906000,0.171620688,39.52352778,-92.9496389
5488110,-0.913896827,41.36055325,-92.9732556
5457000,0.12905092,43.63718529,-92.9746369
7352000,0.326551398,32.2501572,-92.9765484
6906800,0.113305835,38.70225,-92.9788333
7263012,-0.443984925,34.95666667,-92.985
7362579,0.012002391,34.79555556,-93.0069444
7358550,0.349819821,34.50888889,-93.0091667
7257500,0.499317181,35.46638889,-93.0411111
5488200,0.187672771,41.30055336,-93.0454805
7358280,-19.64422582,34.51175606,-93.0535128
5345000,-2.343594906,44.66663318,-93.0549358
6925250,0.176683188,37.9347222,-93.0669444
5129290,-0.703958544,48.5243635,-93.0748688
7358250,0.046604611,34.51344444,-93.0804167
6901205,0.159152133,40.25888889,-93.0833333
5331000,-0.890779549,44.9444444,-93.0881111
6902995,-0.569572016,39.58252426,-93.1332572
7055680,0.489221369,36.05916667,-93.1377778
5451210,0.184444348,42.3150833,-93.1520556
5355024,-0.063157689,44.4585833,-93.1596667
7257006,0.510275085,35.5058333,-93.1813889
6903700,0.414050972,40.80056114,-93.1924303
5330920,-0.634191835,44.8702432,-93.1924432
5459500,-0.069916471,43.16496176,-93.1927034
5288580,-4.590328853,45.0933333,-93.195
6908000,0.168652686,38.99224236,-93.1968713
7050690,0.057516476,37.17794444,-93.1983889
7050700,0.020040547,37.1499722,-93.2033889
7053810,0.329948465,36.71775,-93.2068056
5289800,-10.68138643,44.91552097,-93.2127224
7257693,0.250902405,35.39305556,-93.2205556
8014800,0.153486276,30.81880557,-93.2301619
5353800,0.152228588,44.2580192,-93.2310473
6901500,0.035587801,39.89594444,-93.2365278
5471050,0.361034102,41.6813776,-93.2465939
6918493,-1.809985334,37.26638889,-93.2494722
6903400,-3.406303144,40.95189005,-93.2598477
6921200,0.297067275,37.7504722,-93.2661944
6902000,-0.513002789,39.64002778,-93.2736944
5487520,-0.804550337,41.4894,-93.27825
6899900,0.1531401,40.45444444,-93.2863889
5487980,0.092135637,41.24663889,-93.2901667
5288500,-0.627334707,45.1266318,-93.2968947
5471200,-1.622213406,41.80526578,-93.3093735
5288705,-17.89553596,45.04996508,-93.3102274
7052345,0.115255914,36.97488889,-93.3278889
6921350,-0.382318952,37.90605556,-93.3289167
7052000,-4.058698021,37.1869722,-93.3313333
7351750,0.319174289,31.89460754,-93.3418388
8028000,0.441895791,30.95297038,-93.3529438
7055660,0.44934155,36.0225,-93.3547222
7053250,-0.180654871,36.45444444,-93.3561111
7052120,-77.10732891,37.15363889,-93.3627778
7052250,-0.146250943,37.0065833,-93.3646667
7052100,-10.38128996,37.16852778,-93.3702778
6921070,0.251485774,37.68266667,-93.3703333
5286000,0.328677885,45.32774267,-93.3724537
7052152,-2.518227364,37.14713889,-93.3754722
5212700,0.103869748,47.3888277,-93.380757
7260500,-0.552240415,35.0586111,-93.3955556
7348700,0.195814134,32.9945813,-93.39656
7055646,0.21344001,35.93888889,-93.405
7361500,0.424365511,34.03888889,-93.4180556
6900050,0.076680124,40.0266111,-93.4362222
5287890,0.335231265,45.1632981,-93.4366212
5129515,-51.74121932,48.5922222,-93.4466667
7052500,0.097713152,36.80538889,-93.4615833
6896000,0.361006126,39.34325,-93.4855361
6918740,-0.188664473,37.4828611,-93.4856389
5487470,0.029603751,41.33721569,-93.4863246
6920520,0.313157775,37.89549167,-93.5147611
6895500,-1.079615463,39.2150194,-93.5152118
8025500,0.469303439,31.30712737,-93.5157295
8026000,-2.555454099,31.06408004,-93.5196165
5211000,-7.169892902,47.23216599,-93.5302144
5485640,0.407900041,41.613878,-93.5454932
5131500,-0.020598808,48.39577636,-93.5493266
8025360,-3.574415975,31.1737991,-93.5660077
5485605,0.499323988,41.7173771,-93.5701332
5486490,-0.748397473,41.4241581,-93.5874386
7349860,-2.786147571,32.44737586,-93.5946203
5471000,-0.489847396,42.00665328,-93.595495
5485500,-0.948368435,41.57776716,-93.6054951
7359610,0.413351698,34.38277778,-93.6061111
8028500,-1.276159409,30.74714557,-93.608508
7260000,0.182926664,34.98694444,-93.6130556
7052820,0.139216358,36.7506175,-93.6185264
5470000,-3.431745246,42.0665132,-93.6201343
7050500,0.265887596,36.4272222,-93.6208333
5482000,-0.523422259,41.61248906,-93.6210513
5449500,-0.076171853,42.75994409,-93.6218489
6907700,0.163662702,38.87001315,-93.6221588
5470500,0.272455652,42.02304157,-93.6304962
6899500,-0.136853604,40.06930556,-93.6380278
5330000,-0.423984501,44.69301845,-93.641902
5484900,-1.28444845,41.58165598,-93.6429964
5486000,-0.623281079,41.45790739,-93.6549685
7261500,0.106044437,34.8725,-93.6572222
8023400,-4.021543243,31.8751667,-93.65851499
5275000,0.17495003,45.3338537,-93.6669098
5481650,-0.537437444,41.6805439,-93.6682755
6918440,0.089849673,37.44313889,-93.6848889
7356000,0.181628549,34.61,-93.6975
5484800,0.255369955,41.5872114,-93.7032762
5484650,-1.015746711,41.5616561,-93.7035539
5227500,-0.352372852,46.5405128,-93.7074712
5280000,-0.160755177,45.0866297,-93.734132
5481950,0.288356019,41.68832155,-93.7355002
8030500,-1.326034315,30.30381684,-93.7437784
6919020,-14.49998479,37.73588889,-93.7796944
5484600,-1007.455432,41.53171179,-93.7819729
8029500,-0.202204858,30.81888889,-93.7855556
6899700,0.347474177,39.699525,-93.7958722
6918460,0.355764696,37.4023611,-93.8020278
6919900,-3.304887889,37.8698333,-93.8031667
5481000,-0.171776629,42.43247506,-93.8057762
5132000,0.273780994,48.1957849,-93.8071245
6898000,-0.143679705,40.64027956,-93.8082796
7351500,0.08276589,32.3,-93.8277778
7050152,0.203621563,36.58090188,-93.8338086
7049000,0.35508041,36.2,-93.855
7344370,-1.200690795,33.08944444,-93.8594444
6919500,-0.109859355,37.83420277,-93.8754918
7360200,0.484201442,34.31166667,-93.8997222
5207600,-24.78779125,47.3022222,-93.9013889
8031000,0.145706004,30.18632045,-93.9085058
5133500,-1.556753424,48.6344009,-93.913228
5327000,-4.402449008,44.5719079,-93.9219113
7258500,0.516713253,35.10694444,-93.9236111
8023080,-4.307449877,31.9627225,-93.9411609
6897500,-0.120365529,39.9269517,-93.9427225
5480820,-0.427657011,42.72441667,-93.9466944
5484500,-0.634351343,41.5338779,-93.9499503
6921720,0.41375948,38.55497778,-93.9653528
6895000,0.558850647,39.33266389,-93.98
6918250,-0.288920396,38.00388889,-93.9947222
5481300,-0.205138739,42.2519203,-93.9968975
5325000,-0.410038309,44.1688553,-94.0032886
6921600,0.501339592,38.45223976,-94.0043859
7048800,0.258746237,36.10416667,-94.0075
7252000,0.397119778,35.57694444,-94.0152778
6897000,0.433950175,40.2972222,-94.0262222
7337000,-1.205791276,33.55194444,-94.0411111
5320500,0.01643556,44.10968777,-94.0419002
7185700,0.319311232,37.15027778,-94.0613889
7341200,0.38432278,33.9622222,-94.0616667
6894650,-0.579101847,39.13316944,-94.064225
7048600,0.502998638,36.07305556,-94.0811111
7048550,0.54421785,36.05388889,-94.0830556
7250974,0.289447893,35.70444444,-94.0916667
8041000,-5.049602001,30.35576378,-94.0932373
7250935,0.507568047,35.7358333,-94.1030556
5320000,-0.521168896,44.09552035,-94.1094019
7250965,0.581748003,35.7222222,-94.1136111
6896900,-0.218663692,40.0261111,-94.1272222
7194809,-0.613860605,36.0847222,-94.1347222
7194906,-1.172219993,36.19566667,-94.1358889
5270700,-0.880904337,45.5471875,-94.145822
8040600,-2.839778407,30.79103579,-94.1510237
8039100,-16.94693023,31.39629597,-94.1510289
5484000,-0.108337841,41.5894324,-94.1513463
7048490,0.200518242,36.0483333,-94.1622222
7188653,0.228074285,36.6158611,-94.1822222
5242300,-0.570491054,46.377744,-94.1833279
5479000,-0.261613552,42.7235824,-94.193489
5319500,-0.319684521,44.04635215,-94.1955144
5480500,0.027465419,42.50830276,-94.2035732
5476750,0.303926774,42.7194158,-94.2205182
7194880,-0.280980415,36.2814662,-94.2279838
5478265,-0.370337449,43.08227778,-94.2308611
7346080,-2.978175016,32.7386111,-94.2325
5270500,-0.179079109,45.55968715,-94.2336033
7340300,0.213095674,34.38,-94.2363889
7194933,-0.313648789,36.24377778,-94.2391389
8041500,0.43443621,30.3979862,-94.2635215
7195000,0.076444191,36.22194444,-94.2883333
7247000,0.503927578,34.91888889,-94.2994444
6894000,-1.347696641,39.1005609,-94.3005038
8038000,-88.66580237,31.50434957,-94.3043677
7185765,-0.374040734,37.18863889,-94.3259167
8041700,-0.344014434,30.1060464,-94.3346324
6894200,0.503182353,39.33166957,-94.3368922
5317200,-0.197438414,44.2463534,-94.3388558
6893970,-0.653040681,39.08833866,-94.3435605
6893890,-0.100430947,39.02556175,-94.3438385
6921590,0.106690446,38.49158056,-94.3442444
7194800,0.335010768,36.10305556,-94.3444444
7346070,0.209009008,32.71291998,-94.3460265
8022040,-0.164927957,32.32737887,-94.3535302
5267000,-0.651372164,45.8260765,-94.3552782
7346045,0.404131887,32.7779173,-94.3574153
6896400,0.212155213,40.2486111,-94.3602778
6893830,0.216873654,39.03777778,-94.3633333
6917060,0.337948728,37.99480556,-94.3693056
5483600,0.207086424,41.687209,-94.3710773
7188838,0.011456589,36.583962,-94.3732693
5482500,-2.63329869,41.98803907,-94.3769127
5247500,-0.284848253,46.304967,-94.3775036
7340000,-0.130421212,33.91944444,-94.3866667
6893820,0.088340682,39.0173611,-94.3872778
7250085,0.16433404,35.48444444,-94.3927778
6918060,0.331572592,37.86202778,-94.39925
8033500,-1.053999471,31.025,-94.3994444
7249400,0.517628466,35.1625,-94.4069444
6821080,-1.797632265,39.56777778,-94.407
7249455,-0.913668238,35.3917577,-94.4324373
7195800,-1.217305284,36.2561111,-94.4336111
7185910,0.445585995,37.25888889,-94.435
5317000,-0.081563553,44.28939167,-94.4386056
7188885,-0.023257478,36.59927778,-94.4496389
7249985,0.543940086,35.5172222,-94.4641667
6893620,-7.086233044,39.11194444,-94.4722222
7247015,0.273339397,34.87982388,-94.4841112
7196900,-0.713305507,35.88,-94.4863889
5483450,0.179613606,41.7790833,-94.4928611
7195400,0.226040678,36.1447222,-94.4947222
7344100,0.286475709,33.38444444,-94.4980556
7346000,-44.48356445,32.74958345,-94.4988102
6893578,-0.192187682,39.0583384,-94.5118983
7247250,0.308220589,34.7737148,-94.5121685
7187000,-0.009483964,37.0205833,-94.51375
7249800,0.461184069,35.5658333,-94.5319444
7195430,0.228390195,36.1086111,-94.5333333
7191160,-6.923335887,36.36452259,-94.5513299
7249920,0.372438207,35.57305556,-94.5569444
6917630,-0.162489531,37.5353611,-94.5580833
6893500,0.406196369,38.957,-94.5588889
5134200,-0.305444836,48.53608068,-94.562716
7186000,-0.018832915,37.2456111,-94.5664167
7195500,0.390603072,36.13008185,-94.5721645
6821150,-0.136315524,39.38805536,-94.5791215
6893150,0.573464265,38.88941667,-94.5806667
6917560,0.524648937,37.8647222,-94.5822222
7189000,0.31368673,36.63146127,-94.5868886
7191179,-5.89913486,36.3420235,-94.58772
6893000,-0.979119767,39.1117222,-94.5881389
7189100,0.497653113,36.67090486,-94.6041119
7195865,0.375558458,36.20174844,-94.6052207
7195855,-0.553496747,36.2161111,-94.6052778
6893557,-10.42969334,39.0330833,-94.6053889
6893390,-0.076820479,38.9383333,-94.6077778
6893100,0.431208432,38.8422222,-94.6122222
7335700,0.568880673,34.63843685,-94.6127236
6916600,-0.445809193,38.2186367,-94.6130113
7189540,-2.119557125,36.547297,-94.6180004
7339000,-0.553836938,34.04177757,-94.6199358
7338750,0.385025129,34.4623262,-94.6352202
6893350,0.375647745,38.9061111,-94.64
7191220,-2.840635819,36.3347222,-94.6413889
8037050,0.014688161,31.6176793,-94.6415983
7249413,-0.296972107,35.16565268,-94.6530016
8042558,-18.37246764,29.67555556,-94.6661139
6893300,-0.059915484,38.9405621,-94.6713469
7186055,0.613898653,37.28055556,-94.675
6893080,0.376616384,38.8125082,-94.6757906
7189542,-3.629679245,36.54888889,-94.6836111
71912213,-21.27106845,36.3225808,-94.6852238
7336820,-0.877962324,33.68400005,-94.6943774
7343450,-0.2182235,33.30944444,-94.6980556
6820500,-0.7078623,39.68802778,-94.7026111
6917500,0.471304335,37.848929,-94.7027392
6917000,0.305620655,38.00892428,-94.7041264
5476590,-0.23212174,43.12607549,-94.7060919
7196000,0.0110776,36.18647245,-94.7068913
8020900,-0.258598756,32.41681793,-94.7099324
6819185,-0.78565313,40.6605433,-94.7166355
7187600,-0.446031343,37.0236757,-94.7210595
6821190,-0.399031069,39.4009722,-94.7268333
5200510,-2.398750846,47.48328559,-94.7280436
7188000,-0.418663869,36.93451148,-94.7471711
7346050,0.258020005,32.6726406,-94.7510435
7338500,0.165988597,33.94122094,-94.7585482
6915800,-0.200271485,38.34529858,-94.7724591
7191222,0.124108275,36.35535924,-94.7763388
8066300,-0.985225095,30.48138889,-94.7797222
7196090,0.052000202,36.1042527,-94.7827283
6892518,-0.463061486,39.0461111,-94.7894444
7343840,0.108734769,33.2747222,-94.8025
8020450,-76.25069117,32.47987044,-94.80438
8033000,-0.355163287,31.13296574,-94.8099306
6892513,-0.885862466,39.02916667,-94.8172222
8033900,-4.112651302,31.86017169,-94.8232697
6819500,-0.581578428,40.3455,-94.8321944
7197000,0.370362426,35.9216222,-94.8372472
6820410,-0.301499199,40.1136111,-94.8383333
8066500,-1.200445518,30.4252067,-94.8507622
7185090,0.674712347,36.94367956,-94.8532862
7197360,0.118161872,35.7850906,-94.8563398
6818000,-1.258887196,39.75325,-94.8568333
5245100,-0.229003512,45.97496449,-94.8658552
7185095,0.753934114,36.90006955,-94.8682878
5244000,-1.582705738,46.64023789,-94.8791839
6914990,0.240288809,38.7675084,-94.8794073
7344500,-0.744782393,33.02095787,-94.8821554
6915000,-8.155359486,38.6563999,-94.8963521
7337900,0.394187231,34.09760677,-94.9021667
8020700,0.234564762,32.38820599,-94.9032716
7196500,0.194775841,35.9255472,-94.9217028
6892495,-2.690613489,38.97805556,-94.9227778
7191288,-0.16429666,36.37925097,-94.936901
8066250,-1.200825662,30.57214544,-94.9488223
8036500,-0.130314314,31.67184364,-94.9527152
7185000,-0.856855968,36.92868144,-94.9574574
8066200,-1.830191246,30.716306,-94.9588237
8020000,-0.310582359,32.52708909,-94.9602175
6892350,-1.424582264,38.9833375,-94.9646893
7344493,-6.823368637,33.07293056,-94.9652278
6892360,0.307781008,38.95666667,-94.9736111
6914950,0.2848466,38.75334168,-94.977188
6917240,0.209990532,37.83559565,-94.981361
5476000,0.089834242,43.6207916,-94.9851299
8067500,-60.89671304,29.97271914,-94.9857602
5482300,-13.79693549,42.35475,-94.9903333
5316580,-0.413595631,44.5460717,-94.9963838
8067525,-1.332716343,29.77078197,-94.9996503
6892000,0.325168984,39.1163912,-95.0108006
6817000,-0.408932837,40.74327778,-95.0141944
7184000,0.024373436,37.2811711,-95.0327428
7343356,0.387340669,33.49888889,-95.0513889
8071280,-142.4286376,30.10966019,-95.0599294
5243725,-26.25018737,46.87495909,-95.0658552
7198000,-0.411050544,35.5731511,-95.0688458
6817700,-0.711105973,40.2024722,-95.0695556
6809210,-1.053133938,41.3461012,-95.0769355
8066175,-0.052958965,30.88675,-95.0803889
6914500,0.42278577,38.4439057,-95.084136
6817500,0.375009114,40.44488056,-95.0888972
8019500,-4.764541772,32.6040291,-95.0916099
7343500,0.15601752,33.32233617,-95.0927184
8070000,0.228277394,30.33659809,-95.1040999
6891850,0.712486093,39.3463877,-95.1088565
7183500,-0.498952365,37.34005866,-95.1099687
8070200,-0.258644054,30.14523056,-95.1246139
7343200,-0.053638076,33.3862233,-95.1324428
7191000,-0.935112605,36.56841789,-95.1521891
7247500,0.511265541,34.91259909,-95.1557985
8034500,-0.198930923,31.97655578,-95.1607787
6891810,0.208984678,39.4477753,-95.162191
8071000,-0.203237667,30.2327137,-95.1682662
5316500,-0.638102171,44.5235701,-95.1724992
8077600,-19.80572807,29.51745517,-95.178544
7191500,-0.610890619,36.2295379,-95.182741
7184500,0.434546173,37.19379589,-95.1924979
6914100,0.279814008,38.34888889,-95.2033333
8019200,-0.957570203,32.55986369,-95.206614
6605000,-0.814379328,43.1280262,-95.2108304
8075730,-0.903667698,29.69467363,-95.216323
6891080,-0.433217069,38.97327778,-95.2321111
8076180,0.662978048,29.93386089,-95.2339608
7245000,-11.06030805,35.26231927,-95.2371891
6604440,-1.148392677,43.21277778,-95.2391667
6809500,-0.741834328,41.0086043,-95.2416582
6605850,0.083002666,42.89581088,-95.2433303
6891500,-2.489507647,38.9113923,-95.261084
8075770,-0.559463937,29.79328217,-95.2679907
6913500,-0.229346458,38.61806669,-95.2683071
5074500,-49.9914942,47.9574572,-95.2766714
7194500,-0.828013016,35.7695432,-95.2971867
8076997,-0.980919425,29.5968991,-95.2974366
8070500,0.201882117,30.25965789,-95.3024361
8076000,0.328891547,29.9182784,-95.3068796
8075763,-2.837412252,29.80883745,-95.3132696
8078000,-4.237083167,29.37154349,-95.3230476
8076500,-0.718155517,29.86189143,-95.3349365
8068090,-13.18361049,30.14116667,-95.3382222
7335790,0.144625714,34.5748229,-95.3408025
6807410,-2.26812025,41.38999164,-95.3716666
6891000,-1.290286975,39.05111157,-95.3863633
8074500,0.069811239,29.77522777,-95.3971612
6890900,-14.99863049,39.07500017,-95.4038634
6813000,-0.383393216,40.3391833,-95.4059056
8075000,-0.043021195,29.69717469,-95.412162
8075900,0.441435861,29.95688886,-95.4179936
6813500,-1.181230794,40.05363889,-95.4224167
7183000,-0.242676029,37.92225778,-95.4277596
8069000,-0.311263386,30.0357753,-95.428827
8032000,-4.437151501,31.89239037,-95.430786
8068500,-4.355894158,30.11049517,-95.4363275
8075400,-1.745276373,29.61884399,-95.4460522
6913000,-0.203763189,38.5841777,-95.4535902
8068000,-13.78919327,30.24465738,-95.4571616
8019000,-16.50417979,32.76318386,-95.4630094
8074250,-18.06056874,29.82800424,-95.469385
8068450,-1.93143936,30.1343832,-95.4777175
8074020,-0.690241219,29.87078073,-95.4804961
8068400,-2.687397299,30.192159,-95.4838288
8018500,-1.099745171,32.61374667,-95.4857901
8074150,-18.77270071,29.8513369,-95.4879965
8068390,-2.57051745,30.19055556,-95.4911111
7335500,-0.962343824,33.8751049,-95.5019023
8073700,-0.124756107,29.7468959,-95.5235538
8074810,0.217170354,29.6727317,-95.5282765
6890100,0.000323295,39.5213873,-95.532756
5313500,-0.714203211,44.71516667,-95.5441111
8068325,-6.769639509,30.10549526,-95.5466084
8073600,-0.148612003,29.76217336,-95.5577213
6912500,-22.1017821,38.6450089,-95.5597037
8074800,-16.68696573,29.65662136,-95.5621664
6809900,-0.62990743,40.6946111,-95.5625833
8067920,-0.976552117,30.25775,-95.5636944
6808500,-1.316964633,40.8730547,-95.5802746
8116650,-6.396814603,29.3496858,-95.5824448
8074760,0.241421975,29.7091197,-95.583
7171000,-0.161868961,36.85119615,-95.5860882
7343000,-0.039602378,33.47483009,-95.5877347
7170990,-0.057707999,37.0053578,-95.5927549
6891260,0.314804205,38.89194444,-95.5944444
7342500,-0.063522707,33.356499,-95.5949562
6815000,-0.120914699,40.0355577,-95.5960957
8068800,-0.416202505,29.97355566,-95.5985545
6808820,-0.576289856,40.6871396,-95.6004929
7336200,-0.218050342,34.24871203,-95.6052475
8073500,-0.296650542,29.7618958,-95.6057782
8073100,-1.883725238,29.79027778,-95.6238889
7165570,-1.619921463,35.82277778,-95.6377778
8072600,-0.708480633,29.76938056,-95.6431667
6810000,-0.914490222,40.60166667,-95.645
8068275,-4.392607575,30.11993899,-95.6460559
8072760,-0.42056724,29.86717035,-95.646612
6889000,-1.565609984,39.0666666,-95.6497028
8065350,-1.084132734,31.33851319,-95.6563407
5106000,-0.465581079,48.99248859,-95.6621992
7166500,0.147166193,37.5297764,-95.674703
7170500,-0.011874355,37.22368014,-95.6777573
6911490,0.027014605,38.60139907,-95.6847068
6889630,0.127641928,39.02972276,-95.685815
8072730,-3.616181557,29.8307828,-95.6868912
6911000,-6.594222318,38.5161111,-95.6961111
8068780,-1.336604879,30.01605437,-95.6974463
7176000,-0.617440196,36.3075,-95.6997222
8072680,0.183658687,29.8051111,-95.7096111
6888990,-0.941788473,39.07194435,-95.7163715
8068740,0.161201137,29.959112,-95.7177249
6889500,0.113928445,39.0994439,-95.7249828
5311000,-0.522323297,44.9332903,-95.7336374
7182510,-1.000748244,38.19446678,-95.735264
5104500,-0.08012717,48.79470197,-95.7424885
8116400,-3.091994409,29.51190593,-95.7468942
7335300,-0.160179999,34.02676714,-95.7502479
8114000,-6.702007191,29.5824589,-95.7577275
8065800,-7.114806794,30.8847222,-95.7777778
6609500,-1.375687306,41.6416111,-95.7822222
8065000,-0.996788622,31.64850597,-95.7894029
5305000,-0.605719244,45.02106855,-95.7905848
6606600,-0.106693839,42.4822222,-95.7926111
5304500,-1.599087757,45.108292,-95.7989224
8115000,-3.733791961,29.47190769,-95.8030067
8072300,0.448399808,29.74328664,-95.8068951
8068720,-0.146432,29.9502237,-95.8082835
5075000,-21.7053459,48.04857277,-95.8086296
6607200,-2.79226086,42.1569338,-95.810007
6811500,-0.186918111,40.39277778,-95.8127778
7178200,-0.047941242,36.2231514,-95.8194322
5315000,-0.581190339,44.43016667,-95.8295556
7169500,0.004238948,37.50838374,-95.8335924
6911900,-0.069231936,38.7091737,-95.8383205
7175500,-0.051443671,36.5089816,-95.8419306
6807000,-1.15370151,40.681946,-95.846946
7165562,0.071696212,36.01704297,-95.8488777
5078230,-0.1467081,47.84301627,-95.8586369
7165565,0.21162271,36.01759824,-95.8608227
7178000,-0.046228634,36.24870534,-95.867213
5301000,-0.944267763,45.0213472,-95.8683648
8065200,0.201871941,31.56989618,-95.8882938
6889200,-0.080929094,39.23833024,-95.8885992
8117500,0.303443697,29.31357967,-95.8938421
6806500,-0.088613694,40.79416667,-95.9113889
7334000,-0.045229848,34.27148539,-95.9122049
7342465,0.054332163,33.21177979,-95.9141328
7177800,-0.961749591,36.1945384,-95.9141599
7342480,0.094977919,33.26650079,-95.9155217
8017410,-5173.530555,32.8062358,-95.9194109
5300000,-0.365303424,44.99523647,-95.9197542
5107500,0.007480298,48.9102603,-95.9219402
6610000,-1.3881788,41.25888735,-95.9225138
6608500,-4.159165728,41.83054358,-95.9313989
6814500,0.2023996,40.15694485,-95.9447206
7177500,-0.126471271,36.27842534,-95.954162
7164600,0.172100302,36.07565044,-95.9605501
7332622,0.176633069,33.74416667,-95.9611111
6910800,-0.105052984,38.56695524,-95.961657
7174400,-0.804064583,36.75564425,-95.9722064
6607500,-0.283356481,41.9644323,-95.9727884
7332620,0.205669797,33.6822222,-95.9844444
6602400,-1.624196901,41.96443228,-95.9919554
7177650,-4.12904914,36.21536936,-95.9952759
7182390,-0.180585898,38.3680712,-96.0002687
6600100,-47.59787778,42.98193136,-96.0011289
7164500,-1.811432349,36.14064807,-96.0063866
8162500,-9.440114294,28.9741462,-96.0124588
5030500,-1.991428387,46.3694039,-96.0175556
5294000,-1.062110312,45.2027393,-96.0225455
7165750,0.383018435,37.98252814,-96.0238817
5078000,-0.171231562,47.9232974,-96.0464226
7176500,-0.282739352,36.48508798,-96.0602743
7243500,-0.710208446,35.6739876,-96.0686077
8017200,0.169264975,33.1328933,-96.0769164
6602020,-7.243510843,42.22693509,-96.0780716
8111850,-2.291423892,29.80833333,-96.0955556
8062700,-0.785438145,32.14765255,-96.1024708
8162000,-11.64506289,29.30913668,-96.1038482
6610732,0.066082321,41.30666465,-96.1041852
6814000,-0.089366772,39.9477773,-96.1086149
8062800,0.281100785,32.50347129,-96.1127508
6888350,-1.866307566,39.19305265,-96.1474945
6805500,-2.767939593,41.01527778,-96.1577778
7179750,-0.015272717,38.42862475,-96.1583287
6483290,-0.084786954,43.4229723,-96.1648872
6888500,-0.065293172,39.06472106,-96.1691605
5076000,-1.256601375,48.1855249,-96.1700335
8162600,0.160447575,28.92803769,-96.1710747
7182260,-0.141440475,38.3851111,-96.1814167
5046000,-4.262452738,46.20968199,-96.1850614
7169800,-3.261170249,37.37559729,-96.185548
8111500,-3.963000311,30.12910626,-96.1877387
5078470,-1.074528668,47.73777778,-96.2025
8111700,-82.4322574,29.88106145,-96.2052402
7242000,-6.704357941,35.2656454,-96.2061167
7334800,0.379666126,34.2550899,-96.2127678
6888000,0.062832638,39.34777386,-96.2174979
7167500,-249.4206896,37.70808736,-96.2236107
7332500,0.139944962,33.99704088,-96.2410985
8110800,-1.029445469,30.9737987,-96.2416274
6601200,-1.525911384,42.0072101,-96.241688
7231500,-2.699326343,34.97786698,-96.2436172
5062500,-0.181083101,47.26555556,-96.2475
7179730,-0.217712218,38.46695699,-96.2505533
8017300,0.466805859,32.89790085,-96.2533118
5078500,0.183524154,47.88620556,-96.2765806
5078520,-0.013168976,47.8036111,-96.2766667
6800500,-1.407810359,41.2933333,-96.2838889
8064700,-0.304345284,31.84849638,-96.2899755
6483500,-0.151628289,43.2144259,-96.2944709
8110500,-7.283501558,31.17018205,-96.297743
6887500,-2.177218937,39.19833014,-96.3055532
6600500,-1.894390573,42.5766596,-96.3114156
7172000,-0.547421046,37.00393886,-96.3166638
8110430,-3.283145771,31.5068396,-96.3246953
6801000,-3.436283206,41.0622222,-96.3247222
5061000,-0.886741905,46.84995979,-96.3295093
8062895,0.432242446,32.5561111,-96.3388889
6796550,-6.74495426,41.19805528,-96.3397446
5293000,-1.869352883,45.2269094,-96.353665
7182250,-0.064498474,38.3975139,-96.356112
6804700,-4.439817074,41.0536111,-96.3677778
7179700,-10.27662028,38.61055556,-96.3702778
6599900,-9.88768846,42.6933333,-96.3703056
8059350,-1.182424036,33.225,-96.3730556
7176950,-12.07712603,36.4736793,-96.3789064
5063398,-6.59166158,47.1133333,-96.3858333
6796500,-7.581238771,41.32,-96.4038889
6486000,-1.418860312,42.4858276,-96.4139184
8164504,-9.534521166,29.07081227,-96.4171913
6885500,0.157148662,39.68194349,-96.4427888
5292000,-13.23202962,45.29552046,-96.4442231
6803555,-0.187878348,40.96555556,-96.4544444
8062500,-0.656286802,32.42652988,-96.4630415
5112000,-0.561334737,48.98164829,-96.4630804
8164503,0.324024498,29.07185833,-96.4680278
6485950,0.513058324,42.52443909,-96.480503
8059400,-71.41920329,33.29455786,-96.4830413
6600900,-1.58734195,42.14805556,-96.4833333
8062000,-1.324196366,32.6387442,-96.4852651
6480650,-1.083862942,44.06269306,-96.485626
