site_no, average,dec_lat_va,dec_long_va,NSE_state
5573540,-12.40567895,39.83114814,-88.9764673,4
7029500,-0.208768328,35.27532938,-88.9766303,4
4081000,-16.48324917,44.32916667,-88.9958333,4
5440000,-0.39783668,42.19444444,-88.9988889,4
2479155,0.19002664,31.02527778,-89.0166667,4
5597000,-0.867737324,37.89138889,-89.0194444,4
5427530,-0.676192272,42.83,-89.0213889,4
5580950,-0.000398248,40.47194444,-89.0280556,4
5595730,0.283708056,38.25388889,-89.0405556,4
5578500,-25.35900699,40.11503787,-89.049251,4
2474560,-0.479153287,31.22166667,-89.0530556,4
40734605,-264.7104674,43.7771111,-89.0568611,4
3612600,-0.335394022,37.17921867,-89.058404,4
5430500,-1.529160873,42.6136111,-89.0716667,4
5437500,-3.3600263,42.45027778,-89.0725,4
4033000,-2.118210883,46.3568916,-89.0765285,4
5592500,0.064240505,38.96060098,-89.0889554,4
2481880,0.337131155,32.84138889,-89.0977778,4
5592900,0.444760012,38.6889373,-89.1000653,4
2474500,0.072755388,31.33277778,-89.1125,4
2473460,-0.963875413,31.9661111,-89.115,4
2473500,-2.820492774,31.68083333,-89.1155556,4
2481000,0.408255917,30.5586111,-89.1219444,4
5580000,-4.250235811,40.254761,-89.129253,4
4073365,-5.490738761,43.8511111,-89.1333333,4
4033500,-265.2422253,46.39911276,-89.14653,4
5430175,-9.604884104,42.82638889,-89.1719444,4
5437050,-2.864162221,42.43805556,-89.175,4
5430150,-39.85078456,42.83333785,-89.19678199,4
2479130,-0.326106588,31.05194444,-89.2041667,4
4040000,-5.370045838,46.7207742,-89.207086,4
7027720,-0.246964166,35.71876687,-89.2122764,4
5429700,-9.794351218,42.9197239,-89.2203937,4
7268000,0.216308947,34.4825,-89.2244444,4
5592800,0.484956355,38.9225459,-89.2367389,4
5567500,-27.32620389,40.62364814,-89.2417516,4
7030392,-2.459249568,35.03258978,-89.246736,4
5440700,-2.559983137,42.1230805,-89.2559395,4
2481510,-0.013730939,30.4836111,-89.2744444,4
2473000,-0.101647434,31.34305556,-89.2802778,4
7026500,0.223084302,36.4422863,-89.2964594,4
7026680,0.167071492,36.4936111,-89.3005556,4
5429500,-14.33295167,43.00888889,-89.305,4
5599490,-0.472658464,37.7583333,-89.3277778,4
2482000,0.243681882,32.79888889,-89.335,4
4080798,-15.57587591,44.5244444,-89.3377778,4
7026795,0.171701424,36.38282087,-89.3424772,4
7283000,0.077468842,33.9736111,-89.3477778,4
5427718,-9.041356501,43.20888889,-89.3525,4
5593900,-2.19990573,39.1486111,-89.3525,4
5558300,-0.908407154,41.1072222,-89.3561111,4
5593000,-1.047960233,38.6117153,-89.35619,4
5428500,-9.11966305,43.08944444,-89.3608333,4
5579500,-17.90110753,39.95166667,-89.3855556,4
5436500,-5.408659983,42.61230556,-89.3979722,4
5427850,-5.881982822,43.1508333,-89.4019444,4
2472000,0.512282931,31.70694444,-89.4069444,3
2472500,-0.037489064,31.42583333,-89.4147222,4
5593575,0.524187541,38.4417164,-89.416751,3
2472850,0.330267471,31.48916667,-89.4333333,4
5427910,-7.87763317,43.1468333,-89.4368333,4
5427930,-8.921133418,43.14027778,-89.4423056,4
4037500,-3.691869768,46.25330556,-89.4524722,4
7022000,-0.826907347,37.2216,-89.462975,4
2483000,-0.417800176,32.58833333,-89.465,4
5427880,-5.424346146,43.1922222,-89.4728889,4
5442300,-1.160743192,41.84416667,-89.4858333,4
5594000,0.086706486,38.61,-89.4947222,4
5556500,-1.061237285,41.3672222,-89.4977778,4
5593945,0.20294031,38.77588058,-89.4989718,4
5560500,-5.319014621,40.66753795,-89.5042614,4
5400625,-154.0592832,44.47075,-89.5082222,4
7274000,0.100462878,34.2733333,-89.5213889,4
2482550,0.068030937,32.7072222,-89.5263889,4
5561500,0.324814801,40.67726006,-89.5312067,4
5427943,-312.4798186,43.1111111,-89.5361111,4
5435943,-28.09093945,42.97694444,-89.5394444,4
7030500,-1.528429012,35.05425748,-89.5411896,4
4036000,-7.921029815,46.5874471,-89.5418197,4
5435950,-2.757167931,42.94916667,-89.5441667,4
5576500,-10.32383715,39.8431053,-89.5473197,4
5397500,-9.929658985,44.91888889,-89.5519444,4
5391000,-15.0222822,45.8305086,-89.55236359,4
5576000,-136.6155,39.7422725,-89.5673173,4
2484000,-0.960508484,33.0322222,-89.5777778,4
5576250,-73.20825785,39.77916667,-89.5927778,4
2492343,0.234576933,30.57416667,-89.5947222,4
5568000,-9.780654672,40.45420679,-89.6062144,4
5357206,-502.6879965,46.03277778,-89.6077778,4
7030050,-1.594161185,35.63733496,-89.609455,4
5435500,-4.067532366,42.30027778,-89.6152778,4
4010500,-573.1844855,48.01210765,-89.6161984,4
5594100,-0.45138185,38.45060486,-89.6275926,4
5406469,-152.9221058,43.12527778,-89.635,4
5405000,-2.605890427,43.48166667,-89.6363889,4
7030240,-0.240645194,35.3109497,-89.6395599,4
5406457,-51.91261302,43.1097222,-89.6408333,4
2492620,-86225.78395,30.352416,-89.6458927,4
2483500,0.351327426,32.6672222,-89.6461111,4
5357225,-21.9361269,46.06138889,-89.6472222,4
5394500,-19.48376394,45.2358333,-89.6497222,4
7274252,0.397658349,34.14416667,-89.6525,4
5357215,-19.41159926,46.02388889,-89.6527778,4
5406479,-15.46860543,43.1147222,-89.6641667,4
5357230,-31.66013936,46.0786111,-89.6672222,4
2484500,-0.838328242,32.7061111,-89.6719444,4
5395000,-6.373128061,45.1783333,-89.6816667,4
2492360,0.362871717,30.6622222,-89.6861111,4
5444000,-33.21180141,41.90280739,-89.696223,4
5577500,-4.208636537,39.8153284,-89.698713,4
5357245,-16.07420485,46.03555556,-89.7055556,4
7043500,0.200350344,36.83452778,-89.7300556,4
5406500,-9.326179909,43.13416667,-89.7322222,4
5582000,-4.921988599,40.1319901,-89.7356639,4
5443500,-2.037962342,41.7722222,-89.7455556,4
7275900,0.162502128,34.9075,-89.7533333,4
5404000,-4.594121717,43.605,-89.7566667,4
7289350,0.242830435,33.19444444,-89.7711111,4
4032000,0.294527653,46.5472222,-89.7772222,4
5568500,-0.959077244,40.5530943,-89.77733,4
5432927,-10.35491647,42.8747222,-89.7991667,4
5434500,-6.358619489,42.51,-89.8013889,4
7031650,-1.472993,35.11647925,-89.8014742,4
7285500,-3.984613063,33.78777778,-89.8097222,4
5401050,-10.33847655,44.2625,-89.8102778,4
7032200,0.382016411,35.04981397,-89.81897519,4
2489500,-1.195710186,30.79324276,-89.8209072,4
5594450,-0.068352532,38.7167145,-89.8292631,4
7020500,-0.897954748,37.90074167,-89.8302111,4
5568800,-2.647068772,41.01888889,-89.8355556,4
5578000,-14.48345126,40.0133333,-89.8383333,4
2489000,-0.881728778,31.23777778,-89.8469444,4
5433000,-8.40656915,42.78555556,-89.8611111,4
7031692,-0.247686456,35.16936978,-89.8661254,4
5594800,0.05467504,38.4061607,-89.8739906,4
7273100,-5.518518001,34.36388889,-89.8786111,4
5595000,-0.179164965,38.3197222,-89.8886111,4
2492000,-0.801266347,30.62935636,-89.8972956,4
2487500,0.278429532,31.97777778,-89.8975,4
5396000,-2.172396701,44.9725,-89.9052778,4
5432695,-14.62054816,42.94055556,-89.9211111,4
7020550,-0.397096464,37.73694444,-89.9283333,4
2485498,-724.408215,32.38805556,-89.9552778,4
5595200,-0.08688801,38.32388889,-89.9705556,4
5587900,-0.599068796,38.8244919,-89.9748246,4
5393500,-11.33873555,45.44916667,-89.9791667,4
5357335,-58.51639256,46.0488377,-89.9846035,4
5583000,-8.150214908,40.12416667,-89.985,4
5588000,-0.321321954,38.8417143,-90.0331602,4
5403000,-7.894966333,44.0261111,-90.0716667,4
4031000,-4.64440976,46.5113361,-90.0746179,4
7021000,-0.320985251,37.14663889,-90.0755,4
7032000,-0.440196632,35.12314616,-90.077592,4
5399500,-20.08572132,44.8219098,-90.0795754,4
2488500,-0.947354993,31.55333333,-90.0880556,4
5432500,-6.34467302,42.67777778,-90.1186111,4
5402000,-6.572503885,44.3022222,-90.1219444,4
2485700,0.260718311,32.365,-90.1447222,4
5447500,-0.694483528,41.48892309,-90.1576186,4
5403500,-10.17878853,43.8797222,-90.1619444,4
7287404,-0.484878634,33.10179419,-90.1734194,4
2486000,-2.203965378,32.28138889,-90.1788889,4
7010000,-0.924728934,38.629,-90.1797778,4
5446500,-3.033875831,41.5561111,-90.1852778,4
7281600,-12.12134293,33.65138889,-90.2111111,4
2486100,-227.3857066,32.2847222,-90.215,4
7005000,-1.364530372,38.73677778,-90.2261944,4
7001910,-3.236853041,38.7787222,-90.2330556,4
7375000,0.204665356,30.6160223,-90.2486954,4
6936475,-1.123489489,38.818,-90.25125,4
5420500,-1.609760452,41.78058635,-90.252073,4
7039500,0.041459124,36.9281111,-90.2652778,4
2490500,-0.246567318,31.17694444,-90.2794444,4
5569500,-0.449177156,40.70777778,-90.28,4
7010097,-1.56423883,38.55941667,-90.2831944,4
5419000,-6.485970823,42.2583333,-90.285,4
6935997,-7.419257892,38.8484722,-90.2860833,4
7010208,-2.082234272,38.49091667,-90.2930278,4
7010180,-0.914457717,38.52694444,-90.2996389,4
7035000,0.45346643,37.55936667,-90.3129139,4
7010088,-0.435071062,38.5868333,-90.3130278,4
7010090,-1.517334525,38.57669444,-90.3235278,4
7010022,-9.006187074,38.66825,-90.3236944,4
7010086,-1.188037008,38.60088889,-90.3261667,4
5418720,-1.051574292,42.1638611,-90.3350833,4
7010082,-1.243337823,38.61671885,-90.337338,4
5570000,-0.620127301,40.49004077,-90.3404025,4
7019317,-2.106784109,38.48327778,-90.3410278,4
7375500,-0.002917761,30.50658047,-90.3617524,4
7289730,-0.129333432,32.60305556,-90.3638889,4
7010075,-1.524203851,38.61638889,-90.3642222,4
7010055,-1.613350126,38.6223611,-90.3753333,4
7010070,-0.327616365,38.615,-90.3763889,4
5466000,-2.095002734,41.27198035,-90.3776269,4
7381235,-274.1490424,29.5772222,-90.3808333,4
7010061,-3.29772325,38.62060796,-90.3851173,4
7063000,0.190263823,36.7595833,-90.3881111,4
5587000,-7.021359021,39.23421366,-90.3945618,4
7010040,-242.1090306,38.64288889,-90.4011111,4
6935980,-1.066235071,38.76425,-90.4328333,4
5407000,-5.083538924,43.19805556,-90.4433333,4
7019220,-0.812061253,38.51116667,-90.4442778,4
7019195,-1.104632503,38.52705556,-90.4471111,4
6935955,-0.667740154,38.728,-90.4474722,4
7035800,0.157649223,37.50241667,-90.4578889,4
7375280,-1.798404888,31.0122222,-90.4611111,4
7019175,-2.303436537,38.5765833,-90.4643333,4
6935965,-1.021840366,38.7888611,-90.4707222,4
7019185,-1.665034518,38.5685833,-90.4711667,4
7036100,0.108710197,37.3845,-90.4738611,4
5414820,-8.090839175,42.4786111,-90.4866667,4
6935890,-0.390185835,38.68275,-90.4888889,4
7019150,-1.600373672,38.5928611,-90.493,4
7037500,0.110574459,37.19452778,-90.5033056,4
7037300,-0.068782634,37.26116219,-90.5065054,4
7017260,0.216497899,37.88930278,-90.5101583,4
7019120,-11.11631946,38.55175,-90.5114722,4
7019090,-2.377266357,38.53441667,-90.5141111,4
5422600,-2.272977765,41.54614409,-90.5240237,4
6935850,-0.211816073,38.64644444,-90.5270278,4
5422000,-1.826954601,41.76697439,-90.5348588,4
7064000,0.283855991,36.40194444,-90.5413889,4
7288500,-0.063940911,33.5473397,-90.5431441,4
7376500,0.472274231,30.50435795,-90.545924,4
7019072,0.216131378,38.5555833,-90.5513056,4
5448000,-0.876353022,41.44225587,-90.5559686,4
7068510,0.197667618,36.63172367,-90.5753925,4
5407470,-5.295738595,43.72166667,-90.5875,4
4026561,-5.609569746,46.3947222,-90.59,4
7019000,-1.801605425,38.5047344,-90.59087249,4
6935830,0.269832503,38.65463889,-90.5949444,4
7062575,-0.044286764,36.9725,-90.5969444,4
5381000,-6.930464509,44.5597222,-90.615,4
6935770,-0.402969408,38.6578333,-90.6191667,4
7288068,-0.674348779,34.07475,-90.6249444,4
5514860,0.075819939,38.80304167,-90.6284833,4
5585000,-0.143510407,40.0247704,-90.6317947,4
5418500,-2.912084566,42.08335324,-90.6329124,4
7018500,-1.220065508,38.3917222,-90.6378056,4
5414000,-7.171675111,42.7311111,-90.6402778,4
7047855,0.038670997,35.8086111,-90.6422222,4
7375960,0.060796228,30.68629707,-90.6431509,4
5408000,-4.47408358,43.57414037,-90.6431861,4
5586100,-1.240422924,39.7033802,-90.6454047,4
5382255,-245.529148,43.99388889,-90.6572222,4
7288280,0.058998786,33.8325,-90.67,4
7288521,-0.522973696,33.54825,-90.6723611,4
6935755,-0.104802087,38.60980556,-90.6724167,4
7375800,-1.427227085,30.93073559,-90.6734317,4
7376000,-0.185513018,30.5038016,-90.6773163,4
5382257,-25.3178332,44.00055556,-90.6811111,4
7062500,-0.520881428,37.0587222,-90.687,4
5422560,-3.795263669,41.55669745,-90.6876409,4
7017200,0.201663205,37.83,-90.6908889,4
5514840,0.327161694,38.7403611,-90.6950556,4
4027000,-17.30401338,46.4866144,-90.696297,4
7290000,-0.327726935,32.34777778,-90.6969444,4
7018100,-0.895713422,38.1596111,-90.7060556,4
7077652,-0.813822013,35.85,-90.7213889,4
5382267,-34.25372397,44.00027778,-90.7244444,4
5418400,-4.374396029,42.1643333,-90.7293333,4
7017020,-2.100897589,38.4669976,-90.7356859,4
4026390,-289.2693742,46.60916667,-90.7602778,4
7061600,0.489809197,37.32504888,-90.7640093,4
5382284,-4.709575949,43.9672222,-90.765,4
7291000,-1.766613826,31.50305556,-90.7775,4
5408480,-3.413833137,43.6995,-90.78775,4
7061500,0.492675543,37.33813889,-90.78875,4
5512500,0.142577793,39.62532537,-90.7940177,4
5382325,-8.513080575,43.9375,-90.8105556,4
5413500,-5.749044546,42.72027778,-90.8191667,4
7381000,-29.39410232,29.7979854,-90.8225932,4
7061290,0.48815871,37.4936111,-90.8383333,4
6935550,-0.840217704,38.5658333,-90.8391667,4
7061270,0.6133656,37.55255556,-90.8424444,3
7377000,0.124648501,30.8890694,-90.8445454,4
53813595,-1227.426921,44.29357228,-90.846531,4
7068000,-0.79455699,36.62200294,-90.8476225,4
7288650,0.030100481,33.39666667,-90.8477778,4
5469000,-2.035090634,41.0014258,-90.8543072,4
5410490,-4.93313666,43.18277778,-90.8583333,4
7047942,0.253898562,35.1447222,-90.8780556,4
7290650,-0.460447947,32.0186111,-90.8783333,4
7047950,-1.523523242,34.97277778,-90.8855556,4
5584500,-0.187579921,40.33032166,-90.8962451,4
4027500,-7.190727455,46.4972222,-90.9041667,4
7289000,-0.609300606,32.315,-90.9058333,4
5467000,-0.501997443,41.12892328,-90.9193094,4
7077380,0.118396305,35.8575,-90.9330556,4
5362000,-18.04923115,45.30802638,-90.956525,4
5421760,-0.231342167,41.97194444,-90.96,4
40263205,-249.7030404,46.59438708,-90.9632437,4
7061900,-840.709098,37.2474722,-90.9654722,4
5466500,-0.737208812,41.18697738,-90.9673663,4
7069000,-0.669169876,36.25416667,-90.9702778,4
5514500,-2.624891333,39.00880556,-90.9775278,4
7378500,-0.046535526,30.464079,-90.99038,4
7067500,-45.60057525,36.95094444,-90.9918611,4
7380400,-135.958451,30.10088889,-90.9934722,4
7016500,-4.491852779,38.44413889,-90.9954722,4
7380401,-303.5546889,30.09658793,-91.0059332,4
6935450,-1.311864874,38.5597222,-91.0075,4
7067000,-1.390116354,36.99138889,-91.0135,4
7377500,0.265914211,30.7565718,-91.0439935,4
40263491,-216.4370903,46.54888889,-91.0619444,4
5465700,-2.153088013,41.10319444,-91.0635278,4
7378000,0.28114699,30.512689,-91.0737158,4
5356000,-8.805377886,45.8486111,-91.0788889,4
7072500,-1.697072796,36.1025,-91.0977778,4
7014500,-0.455445892,38.15852778,-91.1084722,4
7292500,-0.283898846,31.3247222,-91.1094444,4
7072000,-2.514197699,36.34638889,-91.1141667,4
7069500,-0.188416514,36.20555556,-91.1716667,4
5465500,-1.357748618,41.1780861,-91.1820939,4
7374000,-0.436701968,30.44566667,-91.1915556,4
7074670,0.20673672,35.7265,-91.2004722,4
7071500,-9.229586379,36.64869444,-91.2008333,4
7014000,0.094104259,37.97476757,-91.2045842,4
5389400,-18.4311254,43.04081747,-91.2065192,4
5383075,-4.51649889,43.86079886,-91.2104156,4
5360500,-7.346248617,45.40638889,-91.2194444,4
7369680,-10.91881313,33.10027778,-91.2544444,4
5356500,-5.767017328,45.4521867,-91.2609878,4
5412500,-7.333283247,42.7399884,-91.261799,4
7369700,-402.6781916,32.9931799,-91.2626119,4
5389000,-2.170218589,43.11192665,-91.2651317,4
5421740,-8.305235185,42.08333856,-91.2673818,4
5474000,-0.584376485,40.75365038,-91.2770942,4
5382000,-17.64278424,44.06027778,-91.2872222,4
7074500,-1.82471268,35.60527778,-91.2888889,4
5465000,-1.627170361,41.40919179,-91.2904335,4
7295000,0.133967046,31.22694444,-91.2955556,4
7074420,-1.544601962,35.76555556,-91.3002778,4
5464780,-0.408178875,41.7872222,-91.31375,4
7077555,-0.155418351,35.03555556,-91.3225,4
5331833,-44.20014496,46.1713687,-91.3293778,4
5495500,-0.283066316,40.1428237,-91.33737,4
5508805,0.173535492,39.5204722,-91.34275,4
546494170,-273.2645209,41.6735833,-91.3436944,4
7071000,-60.66432097,36.7866111,-91.3475278,4
7367680,-0.01046456,33.12416667,-91.3477778,4
5464942,-5.993819754,41.6695833,-91.3506389,4
7066000,-0.384877102,37.1540833,-91.3581667,4
7013000,-2.450464547,37.9984722,-91.3609444,4
7369500,0.228920966,32.43208704,-91.36678139,4
5412400,-6.355340991,42.7538753,-91.3690252,4
7074850,-2.496034354,35.29444444,-91.3941667,4
5412020,-3.974923849,42.84348517,-91.4012767,4
5508000,-11.42039198,39.6123333,-91.4073056,4
5502000,-1.096170787,39.67819444,-91.4095556,4
5365500,-2.937168221,44.92666667,-91.4108333,4
5421682,-1.122829257,42.1958333,-91.4227778,4
7010350,-2.983704708,37.8291472,-91.4374833,4
7367690,-2.0393198,33.00138889,-91.4380556,4
6934500,-1.204793225,38.70980556,-91.4385,4
7065495,-2.048998033,37.14816667,-91.4430833,4
7077000,-1.593509647,34.79444444,-91.4447222,4
7364150,-0.954142057,33.62777778,-91.4458333,4
5416900,-1.09459961,42.4699878,-91.4487147,4
7076750,-3.26145213,35.12888889,-91.4497222,4
5455700,-0.574846804,41.42377778,-91.4785278,4
7069305,-0.61894788,36.3136111,-91.4827778,4
5454000,-1.667210869,41.7000165,-91.4876684,4
5366800,-69.92333001,44.80959899,-91.5029665,4
5379400,-3.55906777,44.25444444,-91.5052778,4
5365550,-1.452700919,44.8225833,-91.5076111,4
5388250,-9.486022308,43.4210841,-91.5087519,4
7069220,-187.818437,36.46034098,-91.5268073,4
5453520,-0.343885961,41.71529327,-91.5301698,4
5124480,-7957.82071,47.9226749,-91.535126,4
7364185,-0.343888728,33.23555556,-91.5355556,4
7069190,-142.7940225,36.498118,-91.5356966,4
5454500,-0.418721055,41.6566832,-91.5410017,4
5501000,-0.847068685,39.817,-91.5460278,4
5473450,-0.401464985,41.0069727,-91.5515497,4
7064533,-2.234365276,37.37569444,-91.5528056,4
5379500,-12.3678451,44.13175,-91.5530278,4
5454090,0.098675673,41.7,-91.5627778,4
5385500,-3.579264816,43.73857768,-91.5640317,4
5496000,0.037059596,40.1421111,-91.5656944,4
5490600,-0.984488158,40.4624083,-91.5669639,4
5385000,-16.83243462,43.76857719,-91.5698654,4
5507800,-102.2069544,39.57405556,-91.5718056,4
5500000,0.125406779,39.89663889,-91.5801667,4
7015720,-0.355932071,38.14691667,-91.5808889,4
4025500,-402.0359867,46.53777778,-91.5952778,4
5495000,-0.251879147,40.39241667,-91.5978889,4
5454300,-3.482268236,41.67668186,-91.5987812,4
5455100,-3.073078997,41.60640518,-91.61572419,4
5497150,-0.033496611,40.0189337,-91.6221036,4
7069295,-3.455022513,36.3522222,-91.6336111,4
5378500,-2.503726891,44.0555186,-91.6376487,4
7061000,-1.112287806,35.76027778,-91.6411111,4
5411900,-1.476245313,42.95241667,-91.6429722,4
7381482,-0.015693185,31.06675,-91.6482778,4
53674967,-265.4970053,45.0994444,-91.6511111,4
5127500,-698.5868528,48.0823937,-91.6526237,4
7364200,-0.533881352,32.9904049,-91.6556779,4
7364133,-0.215364586,33.86638889,-91.6561111,4
5464500,-2.003014063,41.97194549,-91.6671239,4
7065200,-0.583690365,37.05616377,-91.6681988,4
5124982,-3.626051827,47.8356111,-91.6703889,4
7064440,-9.548176194,37.44837816,-91.6712593,4
5473400,-0.037320436,40.92530537,-91.6742195,4
5507600,-2.140878677,39.4314296,-91.6762708,4
5125000,-127.6970511,47.83990347,-91.69541879,4
5498150,-0.007472018,40.028933,-91.7057179,4
5367500,-7.214327277,45.05305556,-91.7119444,4
5455500,-7.479333186,41.4697387,-91.7146129,4
5473065,-0.522066255,41.08794444,-91.7203611,4
5454220,-3.065959394,41.7183455,-91.7401737,4
7076517,-0.750876237,35.43805556,-91.7458333,4
5125039,-59.33880959,47.7668611,-91.7495278,4
5464420,-0.609336631,42.06916346,-91.7851803,4
4015330,-35.92690273,46.94688005,-91.7924013,4
5387500,-28.10844056,43.3048888,-91.7955429,4
7368000,-0.05780755,32.48125346,-91.797904,4
7381490,-0.02342608,30.9825,-91.7983333,4
5126210,-41.07046456,47.84185,-91.7990339,4
7076530,0.176575161,35.3619722,-91.8010278,4
7364300,-0.048593445,32.9820721,-91.8056818,4
5411850,-7.291136018,43.0541879,-91.8090983,4
5412340,-0.541864529,42.84413889,-91.8181667,4
6934000,-2.018507763,38.38880556,-91.8198889,4
5504800,0.127944316,39.3261511,-91.8340547,4
5506100,-0.126439522,39.3558733,-91.8343322,4
6927240,-0.198905078,38.76,-91.8402778,4
5421000,-5.654567759,42.46359796,-91.8951722,4
5387440,-14.90128868,43.40691316,-91.8990464,4
6932000,-4.197051474,37.90952778,-91.9033333,4
5368000,-28.2445022,45.0477401,-91.9110104,4
7264000,0.099777934,34.73666667,-91.9158333,4
7369000,-0.477910631,32.5,-91.9180556,4
5503100,0.153020593,39.73805556,-91.9361111,4
5369000,-10.3472254,44.87527778,-91.9380556,4
5411600,-1.856184776,43.20727778,-91.9503333,4
5490500,-0.883422077,40.72780589,-91.959617,4
5369500,-6.208796813,44.631,-91.9713333,4
6933500,-1.859006318,37.92991667,-91.9773333,4
7383500,-2.589911476,31.03324368,-91.9826212,4
6927000,-1.31656387,38.43180556,-91.9886111,4
5503800,-2.578970167,39.5848333,-91.9935,4
5464315,-0.60593276,42.1708283,-92.0237917,4
7363500,-1.07193927,33.7008333,-92.0258333,4
5498700,0.28190485,40.0061111,-92.0269444,4
5383950,-11.396873,43.7846858,-92.0301573,4
4015438,-546.1153437,47.4811111,-92.04,4
5502500,0.134196283,39.74127778,-92.0410278,4
6930000,-2.278702776,37.66563889,-92.0499167,4
7382500,0.372332203,30.61825175,-92.0556741,4
6930060,-2.127398438,37.76025,-92.0579722,4
5453100,-0.830217334,41.81272566,-92.064792,4
4024430,-13.18224819,46.6333333,-92.0938889,4
7367005,-0.760330062,32.50027778,-92.1197222,4
7364078,-1.421713693,33.0561111,-92.1208333,4
5506350,0.151322662,39.5241111,-92.12775,4
7060500,-2.231181361,36.11666667,-92.1430556,4
5506800,0.110714576,39.4348333,-92.1677778,4
6910450,-0.608854802,38.5871111,-92.1786389,4
5453000,-5.679795534,41.74944709,-92.1821267,4
6928420,-28024.5113,37.79194444,-92.1833333,4
6910750,-1.653114638,38.52902778,-92.1920278,4
5472500,-1.574092785,41.3008452,-92.2046255,4
6926510,-1.044140603,38.42144444,-92.20825,4
7263605,-603.5196202,34.71870324,-92.2134812,4
7060710,-0.433045165,35.99166667,-92.2138889,4
5502300,0.219099781,39.82988889,-92.2304444,4
6926290,-6.380603079,38.27777778,-92.2333333,4
6928300,-7.093783259,37.6010833,-92.2338056,4
5370000,-65.5714925,44.85277778,-92.2383333,4
5333500,-15.97729076,46.0761111,-92.2466667,4
7057500,-2.376535055,36.62302778,-92.2481389,4
5420680,-15.08770841,42.83609117,-92.2574003,4
5452500,-0.3053351,41.85905556,-92.2779167,4
7261200,-1.247482524,35.2183333,-92.2794444,4
7075000,-3.225488148,35.65666667,-92.2927778,4
7260990,0.573770944,35.39416667,-92.2969444,3
5464220,-19.74727839,42.25152778,-92.2988889,4
7057370,-1.938019786,36.2236111,-92.3,4
7058000,-4.22303424,36.6272222,-92.3060556,4
5452000,-1.29043849,41.96416188,-92.3132418,4
7362500,-0.351570667,33.7922222,-92.3333333,4
5464000,-6.070330091,42.4955419,-92.3343516,4
6910230,0.297343047,38.92775,-92.3399444,4
7263555,0.550560492,34.70694444,-92.3444444,3
7372200,0.180226305,31.7543363,-92.3445833,4
7363400,-0.546219279,34.2286111,-92.3725,4
7382000,-3.006450428,31.00027778,-92.3802778,4
5452200,-23.84706293,41.8349969,-92.386297,4
7261000,-0.067080329,35.2986111,-92.4038889,4
7363200,0.317953891,34.1161111,-92.4055556,4
7373000,-1.126459633,31.5362873,-92.4084714,4
5489500,-0.958845205,41.01084795,-92.4112963,4
53416966,-259.8242261,45.11513889,-92.41625,4
5494300,-26.21717936,40.7694656,-92.4187964,4
4024000,-19.03938103,46.7032765,-92.4188018,4
5463050,-0.717891593,42.53756756,-92.4434929,4
7075300,-0.144107921,35.58694444,-92.4513889,4
6928000,-2.157864183,37.75920725,-92.4518383,4
6926080,-0.597043637,38.23253889,-92.4586111,4
5463500,-0.919207498,42.4077639,-92.4632451,4
5458500,-8.186153823,42.64831555,-92.4651859,4
5372995,-29.4537998,44.061631,-92.4662889,4
5458300,-10.79949727,42.73721967,-92.47009,4
5451900,-27.94163434,41.89943868,-92.474355,4
8010000,0.502939619,30.48288889,-92.4906944,3
6906150,0.136502103,39.89730556,-92.49325,4
5458000,-18.00779183,43.03328014,-92.5035435,4
6906200,-1026.521292,39.75144444,-92.5189444,4
7261250,-4982.834584,35.1147222,-92.5247222,4
5458900,-5.607491405,42.6294261,-92.54352199,4
5129115,-144.9835371,48.2646282,-92.5659935,4
6909500,-4.829402514,39.1208333,-92.5672222,4
7056700,0.042177244,36.06777778,-92.5775,4
5462000,-9.611570582,42.7119245,-92.5829664,4
72632982,-261.7801478,34.93,-92.5930556,4
7372050,0.421860351,31.93694444,-92.6033333,4
6926000,-0.9462976,38.19142184,-92.607407,4
7363000,0.20351285,34.56777778,-92.6102778,4
5463000,-1.441980226,42.572,-92.6182778,4
7075270,0.081769592,35.5697222,-92.6219444,4
7261090,0.677746736,35.2708333,-92.6302778,2
8012000,0.445512073,30.48077778,-92.63175,4
7366200,0.100302282,32.9293064,-92.6329305,4
5451770,-8.424428656,41.96425556,-92.63655,4
4021520,-298.5647204,46.78166667,-92.6366667,4
72632971,-267.3221616,34.8897222,-92.6466667,4
5340500,-3.67083333,45.4069444,-92.6469444,4
72632966,-450.2419301,34.87527778,-92.6538889,4
5471500,-2.896297618,41.3556987,-92.65735889,4
8013000,0.344279213,30.99666667,-92.6736111,4
5457700,-13.61226476,43.06219456,-92.6738835,4
7260678,0.353472371,35.28416667,-92.6811111,4
72632962,-251.4245404,34.8811111,-92.6811111,4
7263296,0.113615563,34.87888889,-92.6855556,4
6904050,-5.302631844,40.48402778,-92.6859167,4
6904500,-1.794817031,40.2343333,-92.6863889,4
6909950,0.236050027,38.9172222,-92.7041667,4
7075250,0.313826993,35.54705,-92.7076667,4
5341752,-30.49027305,45.01166667,-92.7083333,4
7055607,-10.57323609,36.23027778,-92.7094444,4
7056515,0.092889414,35.94,-92.7133333,4
5355200,-7.276203568,44.5638559,-92.7321429,4
5342000,-35.1617169,44.8308333,-92.7330556,4
6909000,-2.436141589,38.980306,-92.7454638,4
7056000,-0.024230586,35.98305556,-92.7472222,4
6904010,-11.97709979,40.6925174,-92.7724179,4
7263295,0.185218468,34.8761111,-92.7744444,4
