site_no, average,dec_lat_va,dec_long_va,NSE_state
2124080,-0.253222615,35.41416667,-80.7519444,4
2232000,-0.52111601,28.08473879,-80.752001,4
3095500,-2.518490247,41.29977898,-80.7584141,4
2146600,-0.092164882,35.13777778,-80.7675,4
214642825,-46.71787345,35.2361111,-80.7711111,4
2275197,-0.813323568,27.2372685,-80.780615,4
212393300,-47.51619012,35.46777778,-80.7902778,4
2147126,-0.16697705,34.83694444,-80.7916667,4
2231342,-1.30848665,27.5686473,-80.7961709,4
2231396,-2.137567156,27.72808533,-80.80505949,4
3184000,0.132852133,37.64012018,-80.805083,4
3111548,-9.658963492,40.0670164,-80.8084198,4
2274490,-0.03254369,27.3047665,-80.8189493,4
2146700,-0.022110734,35.1408333,-80.82,4
214685800,-43.8853732,35.01035556,-80.8285417,4
214645075,-43.43156117,35.16888889,-80.8308333,4
2146211,-0.777449242,35.26194444,-80.8369444,4
2146409,-0.765469757,35.2036111,-80.8369444,4
2274005,-0.659684781,27.37754217,-80.8453388,4
2112250,-0.742253313,36.24041944,-80.8491611,4
3175500,-0.555171005,37.30567654,-80.8497993,4
2146470,-1.669947199,35.16444444,-80.8530556,4
22908295,-47.72553239,25.46797778,-80.8545278,4
2146507,-0.12940847,35.14805556,-80.8577778,4
2248350,-101.2755201,28.82106816,-80.8597897,4
3176500,-0.523570336,37.3728986,-80.8606347,4
214627970,-44.52487893,35.24027778,-80.8683333,4
2146285,-16.1579965,35.2283333,-80.8691667,4
2146750,-0.21119382,35.0664972,-80.86985,4
2232400,-2.037077565,28.36972837,-80.8725578,4
2274010,-0.217661005,27.3653202,-80.8725617,4
2173500,-6.368184537,33.48348715,-80.87342578,4
3114306,-0.960864123,39.63027778,-80.8747222,4
3190000,0.409989997,38.1126125,-80.8762069,4
2147020,-2.810558804,34.83625705,-80.879518,4
3094000,-4.154778069,41.23922335,-80.880642,4
2146530,-0.195041859,35.08527778,-80.8822222,4
214265808,-46.63102098,35.4036111,-80.8827778,4
3167000,-2.750308083,36.93900995,-80.8872997,4
2231600,-240.293425,28.074462,-80.8881155,4
2142654,-0.506439329,35.40694444,-80.8905556,4
2232155,-18.90287663,28.18195808,-80.8953373,4
2273630,-13.86088509,27.24393485,-80.8964511,4
214266080,-47.73084581,35.36138889,-80.8975,4
2146381,-1.031884347,35.0908333,-80.8994444,4
2146800,-0.222942454,35.0059812,-80.9022968,4
2146300,-0.739223041,35.19777778,-80.9044444,4
2142900,-1.430809805,35.3286111,-80.9097222,4
2232200,-22.30418774,28.2130681,-80.91089309,4
3165000,-0.172582484,36.6459613,-80.9192444,4
2147500,-0.166944889,34.5654221,-80.9198025,4
214266000,-43.92648787,35.38971389,-80.921,4
2146315,-4.494971746,35.20666667,-80.9219444,4
2272650,-0.299155855,27.46531709,-80.9220072,4
2146348,-1.187537743,35.1458333,-80.9269444,4
3113990,-0.808777893,39.9067395,-80.9359288,4
2232500,-2.851691488,28.54305529,-80.943392,4
2142914,-0.204532584,35.29944444,-80.94638889,4
3165500,-0.22038757,36.83484534,-80.9525807,4
214678175,-45.06000657,35.105,-80.9536111,4
3093000,-0.349261401,41.26116735,-80.9542569,4
3091500,-6.483382139,41.1314461,-80.9712018,4
214291555,-43.47160048,35.30055556,-80.9727778,4
2146000,-6.825591177,34.98486935,-80.9739658,4
2169570,-10.54268897,33.98960016,-80.9742573,4
214295600,-46.15134333,35.24027778,-80.9744444,4
2272676,0.026328419,27.38031945,-80.97589739,4
3164000,-0.130887197,36.6473497,-80.978969,4
2146110,-4.637586486,34.94444444,-80.9797222,4
214297160,-47.67624542,35.1697222,-80.9877778,4
3114500,-0.668740071,39.4750762,-80.9970537,4
3090500,-2.124541999,41.0483912,-81.0012032,4
21459367,-46.45449748,34.9868083,-81.00833889,4
3179000,-1.632139117,37.54400779,-81.0103678,4
2173051,-3.466742886,33.33710079,-81.018708,4
3191500,-0.328703735,38.2646111,-81.0231111,4
214269560,-46.15634644,35.43416667,-81.03,4
2234000,-2.690051933,28.7141611,-81.0353374,4
2162093,-1.655393682,34.02737615,-81.0417588,4
2248000,-0.188488741,29.05081845,-81.0464455,4
2169500,-0.814434164,33.99320985,-81.049815,4
2175500,-0.372963238,32.98904958,-81.0526044,4
2173030,-4.978454049,33.3590442,-81.0595425,4
21473428,-45.44316886,34.88927778,-81.0686944,4
3092460,-0.979861718,41.15700127,-81.0717621,4
2162035,-2.405648817,34.0483333,-81.0733333,4
3185400,-0.556230999,37.95511285,-81.07648838,4
3196800,0.130438342,38.46065656,-81.0876087,4
2169000,-2.43495499,34.0140416,-81.0878717,4
2292010,-0.785341187,26.83333333,-81.08888889,4
2145000,-0.856041403,35.28527778,-81.1011111,4
21473426,-47.57032748,34.95653054,-81.1061882,4
2247510,-3.082138923,29.21748099,-81.1086687,4
2233500,-3.221570799,28.67777778,-81.1141667,4
2173000,-6.021174335,33.39320916,-81.1331559,4
21457492,-41.97187201,35.065,-81.1383333,4
2112000,-1.525724893,36.1525,-81.1455556,4
2198759,-47.74358235,32.34543056,-81.1472056,4
2198840,-2549.108432,32.2357548,-81.1512239,4
3185000,-1.051224656,37.7606708,-81.1623212,4
4202000,-0.842830202,41.3406103,-81.1667664,4
2111500,-0.931053028,36.175,-81.16888889,4
2233484,-2.179930141,28.65555285,-81.169786,4
21473415,-47.54670516,34.975,-81.18,4
3192000,-0.195242066,38.2334395,-81.1809415,4
3120500,-1.105840441,40.47034258,-81.196493,4
3115400,-0.286142183,39.5631294,-81.2037236,4
2233475,-3.204961119,28.6199987,-81.20784299,4
2168504,-3.986804596,34.0509822,-81.2095418,4
3155220,-0.99578112,39.07896905,-81.2123373,4
3193000,-0.750918211,38.1381632,-81.2142745,4
3126000,-0.902870323,40.1947901,-81.2153844,4
3154000,0.090237021,38.84425369,-81.2226168,4
211139110,-47.72620951,36.1361111,-81.2233333,4
4212100,-1.134293763,41.7189339,-81.2278789,4
2144000,-13.34591901,35.30638889,-81.2347222,4
2142000,-0.239545676,35.94555556,-81.2369444,4
2233200,-6.346816651,28.5250021,-81.243956,4
2234344,-9.047926668,28.68999664,-81.2475656,4
2173212,-304.9282018,33.69,-81.2541667,4
3117500,0.184599803,40.6725609,-81.2598308,4
2234324,-27.5074456,28.64777587,-81.2645109,4
2143500,-6.46132825,35.42055556,-81.2652778,4
2198500,-5.65051954,32.52823709,-81.26871649,4
3197000,-0.469006248,38.47093228,-81.2840057,4
3121500,-117.1087234,40.52534188,-81.2881642,4
3127000,0.004117943,40.2703451,-81.2903866,4
2234400,-37.8378783,28.7041629,-81.2906221,4
2270500,-0.111524426,27.44238889,-81.2970278,4
2198690,-0.168077683,32.36574688,-81.2973323,4
3177710,-1.019587299,37.27150554,-81.3048227,4
2234384,-63.12994688,28.71888466,-81.308678,4
2262900,-7.64855554,28.37139699,-81.3106247,4
2256500,0.199678486,26.9325585,-81.3147949,4
2161000,-0.493143292,34.24320335,-81.319541,4
2234308,-264.5934591,28.6324987,-81.32312349,4
2235500,-1245.020302,28.944154,-81.3397866,4
3118000,-6.919501507,40.84144709,-81.3537229,4
3118500,-0.437063595,40.7497222,-81.3694444,4
2244333,0.180663415,29.39469798,-81.3711787,4
3115644,-1.912917163,39.6128833,-81.371975,4
2202680,-23.89332038,32.0795,-81.38475,4
2270000,-0.761464544,27.53225706,-81.3875724,4
3155000,-0.570231526,39.0589686,-81.38956408,4
2271500,-1.315135127,27.3742078,-81.3934062,4
2234990,-181.7863863,28.6872192,-81.3970138,4
2111180,-0.321276808,36.07138889,-81.4030556,4
2143000,-1.935046197,35.68444444,-81.4033333,4
4209000,0.035090633,41.630881,-81.40344549,4
3161000,-0.46414993,36.3933333,-81.4069444,4
2172558,-0.630044702,33.52027778,-81.4102778,4
2202500,-9.70093455,32.1901111,-81.4158611,4
2235000,-23.4444506,28.81426389,-81.4193056,4
2156500,-0.447765785,34.5951393,-81.4212089,4
3115786,-1.333934169,39.50888889,-81.4230556,4
2198375,-2.464706743,32.70333333,-81.4283333,4
2153590,-1.034899008,35.11846498,-81.43647578,4
3141500,-0.345588024,39.92451624,-81.4378966,4
21564493,-302.8031467,34.66305556,-81.4472222,4
2264495,-1.107982412,28.26723444,-81.4478495,4
3124800,-323.7282813,40.4808984,-81.4481707,4
2263800,-7.462226023,28.3041775,-81.450905,4
2203518,-1.761296948,31.96944444,-81.4586111,4
3115712,0.20978058,39.63160556,-81.4608333,4
2255600,-0.802122664,27.20921499,-81.4614637,4
2202600,-26.45275233,32.1679803,-81.48816698,4
2235200,-4.436532092,28.87444444,-81.4897222,4
2153551,-0.351589231,35.0312419,-81.492591,4
3141870,-0.63652927,39.99007179,-81.4956758,4
2197500,-7.030800511,32.93904727,-81.5026078,4
2264030,-1.510770458,28.3805,-81.5069722,4
4206413,0.074080034,41.30305556,-81.5133333,4
2264051,-3.82997647,28.37444444,-81.515,4
2264000,-1.36228549,28.39056323,-81.5195173,4
2264100,-11.44567633,28.32528785,-81.5206284,4
3117000,-0.967135316,40.7875,-81.5230556,4
3124500,-0.207909078,40.5875624,-81.523175,4
3198350,-18.69978609,37.9662186,-81.524278,4
2264003,-0.889519445,28.38945214,-81.5250729,4
4207200,-0.221257957,41.38449868,-81.5273419,4
2266500,-4268.381382,28.2636234,-81.536462,4
2266496,-4504.103868,28.27584517,-81.54368439,4
4206000,-1.101207399,41.1356112,-81.5470622,4
2160105,-0.080021768,34.5354163,-81.548158,4
2202190,-11.74353287,32.49480556,-81.5555,4
2111000,-0.297942226,35.9908333,-81.5583333,4
4208700,-0.441076218,41.58227158,-81.5587337,4
2152474,-1.515710284,35.41527778,-81.5616667,4
4206425,0.411117814,41.28894396,-81.56511929,4
2143040,-2.147011255,35.59055556,-81.5669444,4
2153500,-117.6025549,35.08901789,-81.5720384,4
2266300,-0.961426302,28.33278738,-81.579796,4
3142000,-1.766731904,40.01451644,-81.5870674,4
2153200,-0.671969638,35.12401728,-81.58787199,4
2231291,-0.173309657,30.5507931,-81.5898179,4
2266480,-11.6850123,28.271123,-81.5909074,4
2246804,-0.065001418,30.45494167,-81.59688889,4
4206448,0.190648941,41.31672109,-81.5978997,4
2160700,-1.783471382,34.5093039,-81.5981594,4
3212750,-1.620476211,37.44122439,-81.5998295,4
2172300,-2.477310129,33.75347736,-81.6017714,4
4208347,-1.971431219,41.4333333,-81.6061111,4
3129000,-0.591258056,40.2614593,-81.6090097,4
2167582,-0.870083142,34.1687501,-81.61038399,4
3474000,-0.747226138,36.80733756,-81.6220617,4
4208000,-0.253920306,41.39533087,-81.6298478,4
3471500,-0.711982655,36.7603931,-81.63122929,4
3150500,-0.716050203,39.5450731,-81.6404066,4
3202400,0.00012861,37.60400034,-81.6451096,4
2198000,-0.747143584,32.93333333,-81.6506667,4
2296260,-2.505376827,27.45948376,-81.6784128,4
4208504,0.128504918,41.46255164,-81.680963,4
2152100,-3.791311945,35.49305556,-81.6822222,4
2237700,-334457.5059,28.72249444,-81.6847976,4
2167705,-0.045411285,34.04458079,-81.697051,4
2151500,-0.68057995,35.2108333,-81.6975,4
3198000,-1.474554763,38.37148448,-81.7020701,4
3202750,-2.602915614,37.62316608,-81.7073342,4
3198500,-3.542070649,38.1798222,-81.7115106,4
2140991,-0.324180382,35.8336111,-81.7119444,4
2153700,-1.968046679,35.0629045,-81.7145444,4
4208502,-0.309236977,41.45032916,-81.7215204,4
2293987,-9.589350995,27.92474686,-81.7267463,4
2295520,-4.392884148,27.62708333,-81.72775,4
2298110,-1.264357647,27.04155556,-81.7431667,4
3488000,0.064036447,36.89678115,-81.7462293,4
2291500,-0.609771751,26.33583333,-81.74938889,4
21973269,-2136.94476,33.14987256,-81.7548354,4
2167450,-0.228520993,34.20957949,-81.7631659,4
2236605,-8.343026809,28.4486152,-81.7814655,4
2294898,-71.09254041,27.7514193,-81.7820266,4
2298123,-1.102560465,27.05199986,-81.7845267,4
2294161,-20.79867315,27.92444444,-81.7955556,4
2291580,-152.4199054,26.44294444,-81.7959722,4
2296500,0.014201418,27.37504297,-81.7964708,4
2295580,-1.400836787,27.57905556,-81.7968333,4
2295637,-2.73573019,27.5044825,-81.8009157,4
2295194,-2.55955713,27.6461448,-81.8023047,4
3212980,-0.761216727,37.39538968,-81.8026142,4
2243960,-6.421410903,29.50833333,-81.8041667,4
2295163,-3.256304043,27.707254,-81.8075826,4
2294330,-3.391236649,28.00002249,-81.8120249,4
2198100,-0.497582141,32.9375,-81.8153333,4
2294650,-206.3084085,27.90224784,-81.8173036,4
3475000,-0.557069638,36.7131694,-81.8187334,4
3479000,-0.135675524,36.23916667,-81.8222222,4
2295420,-1.306294282,27.62059006,-81.8256384,4
2297600,-0.847180684,26.96734444,-81.8266361,4
2226000,-5.80749237,31.6546586,-81.827892,4
2138520,-3.771753291,35.7403611,-81.8346667,4
2202040,-5.137003333,32.64927778,-81.8407778,4
3200500,-2.111175793,38.33898309,-81.841518,4
3473000,-0.122334259,36.65178127,-81.8440102,4
3150000,-1.808358527,39.6450711,-81.8498578,4
4201526,-2.261897109,41.39305556,-81.8502778,4
3116077,-0.149632838,40.96638889,-81.8505556,4
2245500,-0.453175863,29.9794075,-81.8520426,4
21556525,-28.1027792,35.0476231,-81.8556592,4
3149500,-0.884304874,39.9086814,-81.8604105,4
3140000,-0.483471385,40.36284598,-81.8623563,4
2167000,-0.192255176,34.17457619,-81.864002,4
2228000,-1.664377577,31.21958333,-81.8664444,4
2156300,-1.135441609,34.9481803,-81.8687141,4
3213500,-0.241399148,37.44555556,-81.8711111,4
2150495,-1.310698335,35.40444444,-81.8725,4
3140500,-1.179362466,40.24840465,-81.872909,4
2294217,-266.260758,28.04418733,-81.876192,4
2296750,-1.254012381,27.22088245,-81.8761946,4
3203000,-0.144390227,37.740385,-81.8767857,4
2297100,-1.231239348,27.16671794,-81.8795282,4
3159540,-0.340548834,39.06368935,-81.8818024,4
4201500,-0.206015342,41.4075483,-81.88263759,4
2203000,-10.84213962,32.1843611,-81.8892222,4
2138500,-0.186278807,35.79555556,-81.8911111,4
2294405,-0.47507454,27.98280097,-81.8934151,4
2240500,-53.87994905,29.37166667,-81.9019444,4
2297105,-0.058132104,27.1625,-81.9019444,4
2196690,-15.38930831,33.4781928,-81.90761399,4
2166501,-0.097882507,34.16763036,-81.9078923,4
2298202,-0.033493874,26.98478094,-81.9356414,4
2197000,-7.288628331,33.3737518,-81.94289329,4
2243000,-458.6906405,29.50969267,-81.9461999,4
2155500,-1.012996088,35.10984144,-81.9595507,4
2197830,-1.082853367,33.11830556,-81.9636111,4
3203600,-0.844211433,37.84232616,-81.9759574,4
2240000,-154.5642651,29.21469888,-81.9859203,4
2154500,-1.534965082,35.12095166,-81.9859403,4
3139000,-0.718415289,40.48145387,-81.985979,4
2297310,-0.301393992,27.19949477,-81.9884193,4
2239000,-965.7709844,29.18331078,-81.9923091,4
3144500,-1.590044717,40.12034687,-81.9995802,4
3201405,-0.144464305,38.4453673,-82.0068032,4
2300882,-3.960316959,27.89030394,-82.01175129,4
2301900,-0.255842574,28.18194444,-82.0125,4
2297155,-3.144783215,27.4872613,-82.0234197,4
2196485,-93.30147765,33.54930154,-82.0367836,4
2160390,-1.685256659,34.68345815,-82.0398229,4
2239501,-2334.204869,29.2149764,-82.0412,4
2239600,-49.58242492,29.21942074,-82.0425889,4
21964832,-1458.266155,33.56138889,-82.0511111,4
2227500,-8.464487932,31.45213889,-82.0543333,4
2137727,-0.792878508,35.6858333,-82.0602778,4
2312667,-691.1336966,28.77026704,-82.0636961,4
2301150,-3.678032172,27.72930556,-82.0742778,4
2231000,-1.240365421,30.35884726,-82.0815013,4
3159500,-0.258354152,39.32896188,-82.0876439,4
2301000,-3.315614525,27.8839148,-82.10008689,4
3159246,-4.517184234,39.42979358,-82.1009782,4
4200500,-3.356721466,41.38032368,-82.10459279,4
2149000,-2.104511356,35.4233333,-82.1116667,4
2196835,-0.406963555,33.4386111,-82.1161111,4
2301300,-1.569669906,27.79669525,-82.1175877,4
2157510,-1.592854875,34.9401187,-82.1234421,4
2298492,-2.765313728,27.4094869,-82.1264772,4
2154790,-1.83870068,35.1065051,-82.1295549,4
2298495,-0.08780853,27.38448789,-82.1298107,4
2158408,0.066301424,34.92095239,-82.130109,4
2312675,-1310.694544,28.8425,-82.1302778,4
3478400,-17.69401998,36.63177439,-82.1337425,4
3144000,0.332484106,40.1197222,-82.13638889,4
21652801,-46.25025813,34.525,-82.1383333,4
2298488,-0.312467372,27.4292084,-82.1386997,4
2197020,-0.366402583,33.37319577,-82.1387309,4
21650905,-21.0512716,34.39138889,-82.1394444,4
2299410,0.087614594,27.1933843,-82.1442558,4
2298554,0.011805095,27.3661553,-82.1492555,4
2302500,-0.264714561,28.1397222,-82.15,4
2312700,-954.385179,28.8002651,-82.1528658,4
3524000,-0.461836385,36.9448295,-82.1548569,4
2312200,-214.7456422,28.57277286,-82.155363,4
2298608,0.189504464,27.3436562,-82.1567556,4
2312645,-215.0425594,28.70443503,-82.1570313,4
2165200,-0.683045623,34.52011957,-82.1570514,4
2160381,-1.518889454,34.71678818,-82.1737222,4
2298530,0.043445473,27.4097648,-82.1750893,4
2225500,-0.638784361,32.07852776,-82.1773432,4
2312000,-29.22918535,28.4799981,-82.17758499,4
2298527,0.159354973,27.40365397,-82.181756,4
2196000,-1.545969492,33.72929717,-82.1817873,4
2312720,-137.9053161,28.82331955,-82.1831448,4
3463300,-0.126203961,35.83138889,-82.1841667,4
2301990,-22.26147972,28.18555556,-82.1841667,4
3158200,0.314564817,39.43534835,-82.1915365,4
3207800,0.040819899,37.35371995,-82.1956935,4
2300100,-3.296110216,27.70475366,-82.1978672,4
2299450,-1.210025606,27.11163889,-82.2048417,4
2312300,-24.46843175,28.5211073,-82.209253,4
2301500,-2.799085198,27.872248,-82.2112008,4
2300210,0.037874737,27.60197978,-82.2112009,4
2299950,0.256112048,27.47365137,-82.211201,4
2157470,-0.901477123,35.03888889,-82.2186111,4
2299472,0.209359482,27.06933333,-82.2203333,4
2312500,-8.823686946,28.5927714,-82.222032,4
2163500,-0.377839409,34.39178518,-82.22345068,4
2160326,-1.21385119,34.85650727,-82.22622468,4
2303000,-0.03171095,28.15029044,-82.23175318,4
2195320,-2.154166124,33.60096698,-82.23262169,4
2201230,-1.530942774,32.81469444,-82.235,4
2303205,-5.335559741,28.02835317,-82.2453678,4
2312764,-84.65438789,28.9511111,-82.25,4
2312558,-10.58550174,28.644436,-82.25703368,4
2321000,-518.8938888,29.9982954,-82.2739992,4
2312762,-61.79158154,28.91220435,-82.2800934,4
3213700,-0.009423223,37.67315699,-82.2801408,4
3201902,-3.371691968,39.23055556,-82.2858333,4
2227270,0.008156003,31.37549219,-82.288736,4
2300300,-0.097065211,27.6494778,-82.294258,4
3208500,0.230822537,37.20705367,-82.2956993,4
2164110,-0.806366296,34.65289568,-82.2976186,4
2160325,-1.793292793,34.88345068,-82.3012278,4
3206600,-1.415218308,38.0118333,-82.3059722,4
2303330,-3.19317497,28.0986111,-82.31138889,4
2298830,0.280716497,27.23521944,-82.3118944,4
4199500,-0.411757243,41.38199,-82.3168273,4
2226500,-3.176699812,31.2382737,-82.3245711,4
344894205,-45.25832621,35.68527778,-82.3327778,4
2197598,-0.440202596,33.18055556,-82.3340833,4
3146500,0.023565755,40.05923245,-82.3395948,4
2298760,-0.169183997,27.28838098,-82.3400929,4
3209000,-0.25328879,37.23705384,-82.34320179,4
2313000,-30.21834187,28.98886759,-82.3495406,4
2301740,-0.207718534,27.8966908,-82.3498147,4
2300700,-0.101616655,27.79197208,-82.3520369,4
2300500,-0.313471896,27.67114344,-82.3525925,4
2225000,-8.690619854,31.9390829,-82.3534601,4
3207965,-3.428008944,37.43260479,-82.3537563,4
2298880,0.330749733,27.1856073,-82.3556494,4
3202000,-0.10749298,38.8736111,-82.3558333,4
2303350,-10.38954939,28.1347222,-82.3619444,4
2301750,-50.51212176,27.9258564,-82.3642595,4
2164000,-1.408839925,34.8001183,-82.3651213,4
2301738,-102.8058427,27.88002457,-82.3706484,4
2301793,-4.714624587,27.985021,-82.37175969,4
2301745,-13.81042686,27.902246,-82.3770375,4
2225270,-95.38839076,32.4406111,-82.38188889,4
2303410,-51.88880694,28.2593611,-82.3861111,4
2300018,-0.040511922,27.55337054,-82.3895379,4
2299710,0.412159402,27.2347222,-82.3961194,4
3146402,-0.157990254,40.05944444,-82.39638889,4
2300017,0.056796686,27.57577778,-82.39738889,4
2303420,-39811.8707,28.1872222,-82.4022222,4
3450000,-1.252928258,35.65305556,-82.4052778,4
3214500,-0.116892788,37.83731869,-82.4087578,4
2303800,-795.9575417,28.08888889,-82.4091667,4
3145534,-1.51679039,40.0525,-82.41138889,4
3145173,-7.617310121,40.0375,-82.4133333,4
4159130,-0.037040839,42.98697429,-82.4246369,4
2300033,-2.569208197,27.42055556,-82.4261111,4
2321500,-845.7338006,29.9219073,-82.4262246,4
2313098,-3599.26513,29.07130556,-82.4266111,4
2304500,-7099.337882,28.02390784,-82.4275939,4
3208950,-0.168934417,37.1239952,-82.4387614,4
2163001,-0.228790351,34.6148366,-82.44401468,4
2313100,-1530.447785,29.04942056,-82.44759948,4
2306000,-100.3442956,28.02113004,-82.451761,4
3201980,-3.896944109,39.0106303,-82.452102,4
3146000,-0.127049152,40.22978675,-82.454881,4
3524500,0.543416426,36.92926938,-82.4562619,3
3465500,0.254795709,36.1764961,-82.457364,4
3210000,-0.706103376,37.5670444,-82.45792659,4
21623975,-38.6598787,35.08388889,-82.46,4
2305851,-185.4870567,28.05862836,-82.4612055,4
3157500,0.332303822,39.5650661,-82.4746008,4
3145000,-3.127783323,39.988675,-82.47487789,4
2162500,0.002345894,34.84233977,-82.4806814,4
2300042,-0.618771391,27.44143074,-82.4875958,4
3205470,-3.577516413,38.59619126,-82.495157,4
3136500,-2.96405717,40.4056175,-82.4998854,4
2192500,-0.198327543,34.07150595,-82.5006853,4
3131982,-0.430107627,40.6233333,-82.5111111,4
2306500,-24.34602154,28.04307328,-82.5117623,4
2300075,-1.215558638,27.57991667,-82.51338889,4
4199155,-0.475970119,41.34838289,-82.51378249,4
2224940,-7.924041744,31.9578611,-82.5170278,4
3209500,-0.209261077,37.4642676,-82.5262632,4
2162350,-1.370211741,35.1201172,-82.537623,4
2299861,-33.39356731,27.3678222,-82.5442639,4
3451000,-1.91387434,35.5683333,-82.5447222,4
2306647,-5.486848603,28.01390775,-82.5450963,4
3145483,0.261746383,40.06888889,-82.5516667,4
3447687,0.030258937,35.42916667,-82.5525,4
2306950,-1.792244023,28.06501684,-82.5553744,4
2306654,-1.329430372,28.00048604,-82.556316,4
2321898,-5.313897258,29.92656389,-82.5596472,4
2314500,-1.958070234,30.68055556,-82.5605556,4
2226362,-0.38266654,31.30270937,-82.5612501,4
2306774,-7.218428289,28.06583333,-82.5658333,4
3490000,0.176012645,36.60871119,-82.567931,4
2307000,-6.500218061,28.03696237,-82.5759304,4
2187910,-0.448917266,34.38316394,-82.577352,4
3451500,-0.072237553,35.60888889,-82.5780556,4
3157000,-0.770872837,39.5883982,-82.5784946,4
2310525,-509.614802,28.51888454,-82.5823215,4
2310675,-47.68206462,28.76665075,-82.5887105,4
2321958,-15.11407167,29.8735723,-82.59122849,4
3446000,-1.432959369,35.39805556,-82.595,4
2309740,-1.202050015,28.22953268,-82.595306,4
3144816,-2.043874553,39.9636111,-82.5986111,4
2200120,-1.817098089,33.04458333,-82.6036667,4
2310689,-47.6299224,28.8131111,-82.60563889,4
4199000,0.028322636,41.3008852,-82.6082326,4
2201000,-0.574711314,32.97566667,-82.6098056,4
3453000,-1.456711885,35.7697222,-82.6208333,4
3443000,0.022357864,35.29916667,-82.62388889,4
4159492,0.091493712,43.15086,-82.6246474,4
2224500,-7.381103142,32.19129079,-82.6331903,4
2313250,-35.99728745,29.02108538,-82.6378818,4
2307323,-0.224334516,28.14084726,-82.6398209,4
2310300,-3576.493703,28.25731495,-82.6429044,4
2162290,-60.25235068,35.06345088,-82.650128,4
3466208,-33.03581933,36.2059377,-82.6504274,4
3129197,-9.468353417,40.8811111,-82.6597222,4
3453500,-0.04293947,35.78638889,-82.6608333,4
2310000,-1942.158442,28.21417784,-82.6664882,4
2215500,-4.891778259,31.91991667,-82.6740556,4
2307359,-10.68753238,28.09643229,-82.6871441,4
2308935,-3.711900179,27.81419235,-82.6956554,4
2307445,-1.423601932,28.07705556,-82.6977778,4
3441000,-0.542882301,35.27305556,-82.7058333,4
2307674,-0.220595001,27.97550618,-82.7131558,4
2315000,-2.582267873,30.5074414,-82.7162406,4
2307780,-1.492859509,27.91585545,-82.7248228,4
4159900,0.171213047,43.0544713,-82.734649,4
2308870,-1.437671814,27.8722458,-82.7370453,4
2315500,-2.294791082,30.3257812,-82.7381826,4
2309415,-2.734135988,28.02335166,-82.7406565,4
2307668,-1.771813223,27.9797421,-82.7423232,4
2193500,-0.481092205,33.61277778,-82.7425,4
2309421,-0.300532955,28.04,-82.7475,4
2186000,-0.62940074,34.8015012,-82.7484725,4
3527000,-0.272233331,36.64870849,-82.7504384,4
2322688,-1662.889367,29.9799552,-82.758457,4
2309425,-1.775219243,28.0469618,-82.7587125,4
4160600,0.046542233,42.9008622,-82.7690914,4
2192000,-0.538070877,33.97416667,-82.77,4
3529500,-0.712036522,36.86898536,-82.7754387,4
2322700,-558.4401564,29.95273288,-82.7859573,4
3212500,-0.940711714,37.81537197,-82.7915493,4
2186702,-0.527507457,34.645,-82.8005556,4
2215900,-16.96578354,32.0523988,-82.8156974,4
3454500,-0.28224198,35.88991667,-82.821,4
3223425,-16.76871311,40.5489487,-82.8212902,4
3277300,0.054907781,37.11759849,-82.82460429,4
3439000,-0.863584465,35.1433333,-82.8247222,4
3215410,0.140345872,38.0295332,-82.846829,4
3456991,-0.040197504,35.52194444,-82.8480556,4
3228300,-0.505603161,40.2361735,-82.8512892,4
2193340,-2.922339569,33.68262815,-82.857923,4
2322800,-6.792384868,29.91162076,-82.8604033,4
3234500,-0.448498853,39.21228934,-82.8637854,4
3456500,-0.31467626,35.46166667,-82.8697222,4
3228500,-6.506354125,40.1036745,-82.8840675,4
4164500,0.178943973,42.62920008,-82.8888104,4
2223500,-12.07732227,32.54461117,-82.894587,4
2188600,-0.262606927,34.16872037,-82.89652898,4
3456100,-0.395492959,35.46388889,-82.9,4
4165500,-1.74255292,42.5958674,-82.90881,4
345577330,-40.77239288,35.42666667,-82.9197222,4
3228750,-3.254972637,40.35672806,-82.9215704,4
2323000,-6.452913672,29.79134359,-82.924293,4
2320500,-12.0353538,29.955785,-82.9276278,4
2315550,-0.375770183,30.3929988,-82.9331875,4
3455500,-0.195546343,35.3961111,-82.9375,4
3527220,-0.44377379,36.57280708,-82.938754,4
3216500,-0.808726218,38.3300813,-82.9393353,4
4164000,-2.497636693,42.57781225,-82.951589,4
3491000,-0.061819995,36.42620656,-82.9518304,4
3217000,-1.038367962,38.5642453,-82.9521158,4
3230700,-1.123265998,39.60145128,-82.9551804,4
2223248,-24.82277667,32.78737974,-82.95708859,4
3229500,-0.916348122,39.85673038,-82.9571255,4
4164800,-3.241209825,42.7064207,-82.959094,4
2223110,-1.031938129,32.89126617,-82.9609774,4
3228805,-114.5608344,40.18228495,-82.9615711,4
3229796,-0.192440573,39.71089625,-82.96295889,4
3231500,-0.484000304,39.34145297,-82.9710126,4
2323566,-112418.4908,29.4896808,-82.976791,4
3234300,0.253866197,39.3203421,-82.9782349,4
3459500,-0.165549294,35.635,-82.99,4
3400500,0.122874791,36.97398059,-82.99294,4
2320250,-654.3064375,30.0060603,-82.997352,4
2191300,-0.934099653,34.0733333,-83.0033333,4
4196000,-3.018136963,40.80366875,-83.00574369,4
3229610,-0.556511288,39.77422977,-83.0076834,4
2191743,-0.353585544,34.03150107,-83.0090326,4
